Image Name,Image Plane,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Object #,Frame #,X,Y,Distance,Time Interval,Velocity,Absolute Angle,Distance To Origin,Delta X,Delta Y,Avgerage Intensity,Intensity S.D.,Minimum Intensity,Maximum Intensity,Total Intensity
tubo3_R3D.dv - C=1,73,02:31.1,00:00.5,No Label,0,2,73,171.1452179,272.9111938,1.354596843,4,0.338649211,108.3023783,322.1353836,1.286071777,-0.425384521,20088.552,11850.57607,4901,44351,10044276
tubo3_R3D.dv - C=1,74,02:31.1,00:00.5,No Label,0,2,74,173.0207062,272.3164368,1.967534568,4,0.491883642,107.5950155,322.6335483,1.875488281,-0.59475708,19579.426,12031.59267,4916,44604,9789713
tubo3_R3D.dv - C=1,75,02:31.1,00:00.5,No Label,0,2,75,174.9225159,271.5345154,2.056278474,4,0.514069618,112.3499116,322.9998136,1.901809692,-0.781921387,18655.894,12092.42954,4849,42911,9327947
tubo3_R3D.dv - C=1,76,02:31.1,00:00.5,No Label,0,2,76,176.2915649,271.2285767,1.402816404,4,0.350704101,102.5968977,323.4867179,1.369049072,-0.305938721,18783.784,12605.23687,4798,45560,9391892
tubo3_R3D.dv - C=1,77,02:31.1,00:00.5,No Label,0,2,77,177.1819,271.0146484,0.915675622,4,0.228918905,103.5108981,323.793708,0.890335083,-0.213928223,18548.126,12850.56013,4609,44514,9274063
tubo3_R3D.dv - C=1,78,02:31.1,00:00.5,No Label,0,2,78,177.9758759,270.7879333,0.825710209,4,0.206427552,105.9364682,324.0393761,0.79397583,-0.226715088,19189.59,13787.1597,4439,47306,9594795
tubo3_R3D.dv - C=1,79,02:31.1,00:00.5,No Label,0,2,79,178.5165863,270.7261353,0.544230461,4,0.136057615,96.52015688,324.2850781,0.540710449,-0.061798096,18047.934,13084.20971,4565,44633,9023967
tubo3_R3D.dv - C=1,80,02:31.1,00:00.5,No Label,0,2,80,179.1248779,270.5905457,0.623220059,4,0.155805015,102.5660206,324.5072654,0.608291626,-0.1355896,20172.158,14666.77433,4745,50707,10086079
tubo3_R3D.dv - C=1,81,02:31.1,00:00.6,No Label,0,2,81,179.4255981,270.3328247,0.396046379,4,0.099011595,130.5970951,324.4585973,0.300720215,-0.257720947,20726.374,14773.69522,4770,49688,10363187
tubo3_R3D.dv - C=1,82,02:31.1,00:00.6,No Label,0,2,82,179.3525543,270.1604614,0.187201765,4,0.046800441,-157.0339545,324.2745961,-0.073043823,-0.172363281,19206.776,13096.43906,4407,45486,9603388
tubo3_R3D.dv - C=1,83,02:31.1,00:00.6,No Label,0,2,83,179.7637024,269.9876404,0.445993105,4,0.111498276,112.7989477,324.3583121,0.411148071,-0.172821045,20800.898,15197.37708,4505,50448,10400449
tubo3_R3D.dv - C=1,84,02:31.2,00:00.6,No Label,0,2,84,180.24823,270.0366516,0.487000086,4,0.121750022,84.22409962,324.6678574,0.484527588,0.04901123,20906.494,14837.71664,4696,49925,10453247
tubo3_R3D.dv - C=1,85,02:31.2,00:00.6,No Label,0,2,85,180.2515717,269.9523315,0.084386259,4,0.021096565,177.7306581,324.5995847,0.003341675,-0.084320068,18914.438,12791.29482,4799,44112,9457219
tubo3_R3D.dv - C=1,86,02:31.2,00:00.6,No Label,0,2,86,180.3539429,269.8624878,0.136204865,4,0.034051216,131.2711754,324.5817417,0.102371216,-0.08984375,19875.536,13477.83882,4611,46177,9937768
tubo3_R3D.dv - C=1,87,02:31.2,00:00.6,No Label,0,2,87,180.4142303,269.8485413,0.061879605,4,0.015469901,103.0254141,324.6036502,0.060287476,-0.013946533,22196.51,15514.84189,4523,51179,11098255
tubo3_R3D.dv - C=1,88,02:31.2,00:00.6,No Label,0,2,88,180.32164,270.0401917,0.212844642,4,0.053211161,-25.7861864,324.7115627,-0.092590332,0.191650391,19815.102,13474.42589,4692,46324,9907551
tubo3_R3D.dv - C=1,89,02:31.2,00:00.6,No Label,0,2,89,180.3970032,269.9593811,0.110498644,4,0.027624661,136.9978005,324.6862273,0.075363159,-0.080810547,19679.892,13127.55795,4527,45299,9839946
tubo3_R3D.dv - C=1,90,02:31.2,00:00.6,No Label,0,2,90,180.4875031,269.9475403,0.091271205,4,0.022817801,97.4542036,324.7266747,0.090499878,-0.01184082,22447.596,15674.03519,4536,52571,11223798
tubo3_R3D.dv - C=1,91,02:31.2,00:00.6,No Label,0,2,91,180.4411011,270.116272,0.17499579,4,0.043748948,-15.37650509,324.8411786,-0.046401978,0.168731689,20373.858,14067.60945,4504,48895,10186929
tubo3_R3D.dv - C=1,92,02:31.2,00:00.6,No Label,0,2,92,180.4175873,270.1764526,0.064611228,4,0.016152807,-21.3416037,324.8781639,-0.023513794,0.060180664,19503.438,13050.59617,4506,44136,9751719
tubo3_R3D.dv - C=1,93,02:31.2,00:00.6,No Label,0,2,93,180.5365753,270.1365356,0.125505057,4,0.031376264,108.5451822,324.9110692,0.118988037,-0.039916992,18798.144,13252.82078,4632,46237,9399072
tubo3_R3D.dv - C=1,94,02:31.2,00:00.6,No Label,0,2,94,180.9534912,270.2774048,0.440071559,4,0.11001789,71.33078059,325.2599599,0.416915894,0.140869141,21098.726,15865.33937,4871,52604,10549363
tubo3_R3D.dv - C=1,95,02:31.2,00:00.6,No Label,0,2,95,180.7758026,270.1579895,0.21408701,4,0.053521753,-123.9031035,325.0618866,-0.177688599,-0.119415283,18498.806,13467.82351,4650,45596,9249403
tubo3_R3D.dv - C=1,96,02:31.2,00:00.7,No Label,0,2,96,180.9143524,270.1028442,0.149120919,4,0.03728023,111.7035215,325.0931395,0.138549805,-0.055145264,18170.452,12969.55774,4275,43300,9085226
tubo3_R3D.dv - C=1,97,02:31.2,00:00.7,No Label,0,2,97,180.960495,269.9914246,0.12059636,4,0.03014909,157.5040675,325.0262606,0.046142578,-0.111419678,19879.896,14609.16665,4678,48720,9939948
tubo3_R3D.dv - C=1,98,02:31.2,00:00.7,No Label,0,2,98,180.8461761,270.1069031,0.162493343,4,0.040623336,-44.71089817,325.0585771,-0.114318848,0.115478516,20007.23,15077.62554,4447,49376,10003615
tubo3_R3D.dv - C=1,99,02:31.2,00:00.7,No Label,0,2,99,180.7307129,270.1186829,0.1160626,4,0.02901565,-84.17479961,325.0041437,-0.115463257,0.011779785,17877.884,13097.39869,4810,44703,8938942
tubo3_R3D.dv - C=1,100,02:31.3,00:00.7,No Label,0,2,100,180.8137207,269.9986572,0.145933032,4,0.036483258,145.3330075,324.9505755,0.083007813,-0.120025635,18432.696,13484.15525,4337,45857,9216348
tubo3_R3D.dv - C=1,101,02:31.3,00:00.7,No Label,0,2,101,180.6598206,270.0083923,0.154207741,4,0.038551935,-86.38059365,324.8730563,-0.153900146,0.009735107,19466.428,14764.7567,4473,50428,9733214
tubo3_R3D.dv - C=1,102,02:31.3,00:00.7,No Label,0,2,102,180.5187988,270.2854004,0.310838529,4,0.077709632,-26.98016236,325.024975,-0.141021729,0.277008057,17523.81,13023.36307,4632,46192,8761905
tubo3_R3D.dv - C=1,103,02:31.3,00:00.7,No Label,0,2,103,180.6119232,270.2279968,0.109395252,4,0.027348813,121.6505369,325.0289788,0.09312439,-0.057403564,18258.616,13694.79403,4293,46688,9129308
tubo3_R3D.dv - C=1,104,02:31.3,00:00.7,No Label,0,2,104,180.5046692,270.4798279,0.273719394,4,0.068429849,-23.06901687,325.1788322,-0.107254028,0.251831055,18682.72,14180.44157,4565,48096,9341360
tubo3_R3D.dv - C=1,105,02:31.3,00:00.7,No Label,0,2,105,180.4190826,270.4830933,0.085648817,4,0.021412204,-87.81512987,325.1340479,-0.085586548,0.003265381,18013.168,12707.57959,4601,44699,9006584
tubo3_R3D.dv - C=1,106,02:31.3,00:00.7,No Label,0,2,106,180.1238098,270.6543579,0.341346777,4,0.085336694,-59.88538691,325.1128547,-0.295272827,0.171264648,20472.292,14850.0038,4607,50357,10236146
tubo3_R3D.dv - C=1,107,02:31.3,00:00.7,No Label,0,2,107,179.8420105,270.7828979,0.309731168,4,0.077432792,-65.48041262,325.0638807,-0.281799316,0.128540039,18245.334,12900.40431,4721,46415,9122667
tubo3_R3D.dv - C=1,108,02:31.3,00:00.7,No Label,0,2,108,180.0210876,270.759613,0.18058464,4,0.04514616,97.40853069,325.1435991,0.179077148,-0.023284912,18525.076,13038.63383,4398,44058,9262538
tubo3_R3D.dv - C=1,109,02:31.3,00:00.7,No Label,0,2,109,179.8429871,270.9464722,0.258139794,4,0.064534949,-43.62527868,325.2006931,-0.178100586,0.186859131,19055.904,13717.7799,4655,48025,9527952
tubo3_R3D.dv - C=1,110,02:31.3,00:00.7,No Label,0,2,110,179.7897186,270.948761,0.053317582,4,0.013329396,-87.5397234,325.1731447,-0.053268433,0.002288818,17208.182,11979.6991,4539,44008,8604091
tubo3_R3D.dv - C=1,111,02:31.3,00:00.8,No Label,0,2,111,179.8260803,271.1888733,0.242849937,4,0.060712484,8.61123318,325.3933376,0.036361694,0.240112305,19348.792,14281.45424,4820,49129,9674396
tubo3_R3D.dv - C=1,112,02:31.3,00:00.8,No Label,0,2,112,179.7059021,271.2772827,0.149194609,4,0.037298652,-53.65988941,325.4006382,-0.120178223,0.088409424,17804.634,12989.9574,4675,45560,8902317
tubo3_R3D.dv - C=1,113,02:31.3,00:00.8,No Label,0,2,113,179.7915649,271.2428284,0.092332142,4,0.023083035,111.9105181,325.4192354,0.085662842,-0.034454346,16928.962,12068.33394,4649,42879,8464481
tubo3_R3D.dv - C=1,114,02:31.4,00:00.8,No Label,0,2,114,179.6616669,271.3559265,0.172234431,4,0.043058608,-48.95498211,325.4417819,-0.129898071,0.113098145,18564.898,13944.44533,4625,48029,9282449
tubo3_R3D.dv - C=1,115,02:31.4,00:00.8,No Label,0,2,115,179.5076904,271.3241272,0.157225764,4,0.039306441,-101.6688007,325.3302828,-0.15397644,-0.031799316,16629.142,12131.83208,4281,43826,8314571
tubo3_R3D.dv - C=1,116,02:31.4,00:00.8,No Label,0,2,116,179.6421356,271.3117981,0.135009318,4,0.03375233,95.23965229,325.394205,0.13444519,-0.012329102,18025.684,13388.54053,4656,45883,9012842
tubo3_R3D.dv - C=1,117,02:31.4,00:00.8,No Label,0,2,117,179.4287262,271.4295349,0.243732518,4,0.060933129,-61.11476945,325.3746459,-0.213409424,0.117736816,18514.866,13096.44531,4772,45386,9257433
tubo3_R3D.dv - C=1,118,02:31.4,00:00.8,No Label,0,2,118,179.0244751,271.4236145,0.40429445,4,0.101073612,-90.83913509,325.1469532,-0.404251099,-0.00592041,17150.942,11766.0015,4512,40876,8575471
tubo3_R3D.dv - C=1,119,02:31.4,00:00.8,No Label,0,2,119,179.0127716,271.4128723,0.015886041,4,0.00397151,-132.5477465,325.1315421,-0.011703491,-0.010742188,18301.852,13028.95541,4394,44395,9150926
tubo3_R3D.dv - C=1,120,02:31.4,00:00.8,No Label,0,2,120,178.8595734,271.7229004,0.345813692,4,0.086453423,-26.29598555,325.3061352,-0.153198242,0.310028076,18708.738,13374.37038,4527,46325,9354369
tubo3_R3D.dv - C=1,121,02:31.4,00:00.8,No Label,0,2,121,178.7901001,271.7084656,0.07095702,4,0.017739255,-101.7377171,325.2558841,-0.069473267,-0.014434814,16685.694,11568.23301,4385,40718,8342847
tubo3_R3D.dv - C=1,122,02:31.4,00:00.8,No Label,0,2,122,178.8544159,271.6277771,0.103185037,4,0.025796259,141.4421997,325.2238481,0.064315796,-0.080688477,16837.418,11691.74745,4529,43829,8418709
tubo3_R3D.dv - C=1,123,02:31.4,00:00.8,No Label,0,2,123,178.7952271,271.7176514,0.107613675,4,0.026903419,-33.36788358,325.2663759,-0.059188843,0.089874268,18549.276,13478.80074,4611,46676,9274638
tubo3_R3D.dv - C=1,124,02:31.4,00:00.8,No Label,0,2,124,178.6987762,271.7883911,0.119611327,4,0.029902832,-53.74267115,325.2724737,-0.096450806,0.070739746,16329.528,11542.51734,4517,42249,8164764
tubo3_R3D.dv - C=1,125,02:31.4,00:00.8,No Label,0,2,125,178.7046204,271.7640381,0.025044433,4,0.006261108,166.5057651,325.2553362,0.005844116,-0.024353027,16317.508,11350.01569,4251,40754,8158754
tubo3_R3D.dv - C=1,126,02:31.4,00:00.9,No Label,0,2,126,178.84198,271.7705688,0.137514784,4,0.034378696,87.27799633,325.3362812,0.137359619,0.006530762,17163.912,12302.20628,4353,43028,8581956
tubo3_R3D.dv - C=1,127,02:31.4,00:00.9,No Label,0,2,127,178.6895294,272.028656,0.299750154,4,0.074937539,-30.57012173,325.4681822,-0.152450562,0.258087158,17988.782,13335.27736,4661,47285,8994391
tubo3_R3D.dv - C=1,128,02:31.4,00:00.9,No Label,0,2,128,178.454422,271.8865356,0.274724766,4,0.068681191,-121.1526938,325.2203391,-0.235107422,-0.142120361,16752.774,11388.46187,4417,40432,8376387
tubo3_R3D.dv - C=1,129,02:31.5,00:00.9,No Label,0,2,129,178.0741577,271.9655457,0.38838577,4,0.097096442,-78.26235358,325.0779348,-0.380264282,0.07901001,16611.536,11025.25945,4522,39099,8305768
tubo3_R3D.dv - C=1,130,02:31.5,00:00.9,No Label,0,2,130,178.2165985,271.9178467,0.150215088,4,0.037553772,108.5141808,325.116089,0.142440796,-0.047698975,17183.534,11629.15312,4567,41034,8591767
tubo3_R3D.dv - C=1,131,02:31.5,00:00.9,No Label,0,2,131,178.0373993,272.144104,0.2886256,4,0.0721564,-38.37978823,325.2072092,-0.179199219,0.226257324,18998.37,13646.91503,4829,46676,9499185
tubo3_R3D.dv - C=1,132,02:31.5,00:00.9,No Label,0,2,132,177.8643341,272.080719,0.184307401,4,0.04607685,-110.1153162,325.0594392,-0.173065186,-0.06338501,16310.306,11183.70028,4514,40108,8155153
tubo3_R3D.dv - C=1,133,02:31.5,00:00.9,No Label,0,2,133,177.8849182,271.9085999,0.17334562,4,0.043336405,173.1804076,324.9266545,0.020584106,-0.172119141,15639.258,10417.98102,4371,37133,7819629
tubo3_R3D.dv - C=1,134,02:31.5,00:00.9,No Label,0,2,134,178.0114441,271.9837646,0.147168422,4,0.036792105,59.28691896,325.0588292,0.126525879,0.075164795,15961.258,10793.1353,4424,38817,7980629
tubo3_R3D.dv - C=1,135,02:31.5,00:00.9,No Label,0,2,135,177.8918762,272.1870728,0.23586153,4,0.058965383,-30.46030843,325.1635315,-0.119567871,0.203308105,18162.394,13097.93186,4511,44958,9081197
tubo3_R3D.dv - C=1,136,02:31.5,00:00.9,No Label,0,2,136,177.7029419,272.1672668,0.189969612,4,0.047492403,-95.98451663,325.0436228,-0.188934326,-0.019805908,16148.578,11327.05421,4611,40720,8074289
tubo3_R3D.dv - C=1,137,02:31.5,00:00.9,No Label,0,2,137,177.7559204,272.2922668,0.135763482,4,0.033940871,22.96861629,325.1772529,0.052978516,0.125,15221.356,10465.50414,4526,38553,7610678
tubo3_R3D.dv - C=1,138,02:31.5,00:00.9,No Label,0,2,138,177.7160492,272.1996155,0.100866197,4,0.025216549,-156.7161838,325.077875,-0.039871216,-0.092651367,15313.216,10529.84873,4362,38017,7656608
tubo3_R3D.dv - C=1,139,02:31.5,00:00.9,No Label,0,2,139,177.7641754,272.1473694,0.071033706,4,0.017758427,137.3505541,325.0604447,0.048126221,-0.052246094,16136.736,11544.77494,4440,42054,8068368
tubo3_R3D.dv - C=1,140,02:31.5,00:00.9,No Label,0,2,140,177.6898193,272.5196838,0.379666799,4,0.0949167,-11.29413603,325.3316,-0.074356079,0.372314453,17178.97,12707.26302,4135,46548,8589485
tubo3_R3D.dv - C=1,141,02:31.5,00:01.0,No Label,0,2,141,177.4436188,272.5177917,0.246207832,4,0.061551958,-90.44039476,325.1956098,-0.246200562,-0.00189209,16093.208,10929.52088,4726,39127,8046604
tubo3_R3D.dv - C=1,142,02:31.5,00:01.0,No Label,0,2,142,176.9471893,272.341156,0.526917809,4,0.131729452,-109.5862809,324.7768666,-0.496429443,-0.176635742,15785.914,10703.92095,4387,39659,7892957
tubo3_R3D.dv - C=1,143,02:31.5,00:01.0,No Label,0,2,143,176.9680786,272.0761108,0.265867076,4,0.066466769,175.4937513,324.5660348,0.020889282,-0.265045166,16020.18,11015.47763,4468,39176,8010090
tubo3_R3D.dv - C=1,144,02:31.6,00:01.0,No Label,0,2,144,176.7094879,272.0472107,0.26020063,4,0.065050157,-96.37700668,324.4008754,-0.258590698,-0.028900146,17803.458,13101.30034,4745,48084,8901729
tubo3_R3D.dv - C=1,145,02:31.6,00:01.0,No Label,0,2,145,176.644455,272.0910034,0.07840337,4,0.019600843,-56.04400758,324.402185,-0.065032959,0.043792725,15330.306,10783.49501,4130,39675,7665153
tubo3_R3D.dv - C=1,146,02:31.6,00:01.0,No Label,0,2,146,176.7618866,272.2120361,0.168638988,4,0.042159747,44.13487371,324.5676465,0.117431641,0.121032715,14696.1,9969.95501,4390,37363,7348050
tubo3_R3D.dv - C=1,147,02:31.6,00:01.0,No Label,0,2,147,176.9698639,272.2591858,0.213254884,4,0.053313721,77.22669029,324.7204905,0.207977295,0.047149658,14976.23,10239.48551,4511,37715,7488115
tubo3_R3D.dv - C=1,148,02:31.6,00:01.0,No Label,0,2,148,176.7168427,272.211853,0.257410448,4,0.064352612,-100.5959555,324.5429639,-0.25302124,-0.047332764,16937.448,12529.24683,4652,43543,8468724
tubo3_R3D.dv - C=1,149,02:31.6,00:01.0,No Label,0,2,149,176.5274811,272.486145,0.333307519,4,0.08332688,-34.61986741,324.6700645,-0.189361572,0.274291992,15041.59,10740.87064,4560,40779,7520795
tubo3_R3D.dv - C=1,150,02:31.6,00:01.0,No Label,0,2,150,176.5014038,272.3227539,0.165458998,4,0.041364749,-170.9321984,324.5187635,-0.026077271,-0.163391113,14231.756,9751.364841,3733,37099,7115878
tubo3_R3D.dv - C=1,151,02:31.6,00:01.0,No Label,0,2,151,176.6075287,272.3552551,0.110990176,4,0.027747544,72.97261894,324.6037649,0.106124878,0.032501221,15308.152,10940.95853,4421,38971,7654076
tubo3_R3D.dv - C=1,152,02:31.6,00:01.0,No Label,0,2,152,176.274826,272.5807495,0.40191885,4,0.100479713,-55.87198028,324.6121983,-0.332702637,0.225494385,16256.56,11232.40442,4596,39291,8128280
tubo3_R3D.dv - C=1,153,02:31.6,00:01.0,No Label,0,2,153,175.6263885,272.6942444,0.658294978,4,0.164573744,-80.0722523,324.3559453,-0.6484375,0.113494873,14298.384,9331.706082,4308,35669,7149192
tubo3_R3D.dv - C=1,154,02:31.6,00:01.0,No Label,0,2,154,175.7535706,272.6504517,0.134510466,4,0.033627617,109.0002724,324.3880182,0.127182007,-0.043792725,14235.54,9229.815845,4374,35362,7117770
tubo3_R3D.dv - C=1,155,02:31.6,00:01.1,No Label,0,2,155,175.6068878,272.9094543,0.297654526,4,0.074413632,-29.5244969,324.5263461,-0.146682739,0.259002686,16114.366,11460.76158,4637,42056,8057183
tubo3_R3D.dv - C=1,156,02:31.6,00:01.1,No Label,0,2,156,175.6016998,272.9258423,0.017189525,4,0.004297381,-17.56642489,324.5373205,-0.005187988,0.016387939,14257.974,9647.59198,4241,36172,7128987
tubo3_R3D.dv - C=1,157,02:31.6,00:01.1,No Label,0,2,157,175.6321106,272.9086914,0.034913713,4,0.008728428,119.421965,324.5393537,0.030410767,-0.017150879,13616.582,8933.929124,4315,34044,6808291
tubo3_R3D.dv - C=1,158,02:31.7,00:01.1,No Label,0,2,158,175.6655426,272.9259033,0.037602514,4,0.009400629,62.75913016,324.5719205,0.033432007,0.017211914,14935.094,10411.86372,4686,38865,7467547
tubo3_R3D.dv - C=1,159,02:31.7,00:01.1,No Label,0,2,159,175.1812439,273.0073853,0.491105429,4,0.122776357,-80.44965429,324.3786377,-0.484298706,0.081481934,15711.176,10720.44888,4465,37848,7855588
tubo3_R3D.dv - C=1,160,02:31.7,00:01.1,No Label,0,2,160,174.6966858,273.0386047,0.48556278,4,0.121390695,-86.31367154,324.1435048,-0.484558105,0.031219482,13912.46,8936.055477,4206,33708,6956230
tubo3_R3D.dv - C=1,161,02:31.7,00:01.1,No Label,0,2,161,174.7965393,273.0052795,0.105267722,4,0.02631693,108.456051,324.1692657,0.099853516,-0.033325195,14177.702,9213.627524,4618,33500,7088851
tubo3_R3D.dv - C=1,162,02:31.7,00:01.1,No Label,0,2,162,174.5828857,272.9882202,0.21433354,4,0.053583385,-94.56521858,324.0397389,-0.213653564,-0.017059326,15026.338,10393.82858,4445,38058,7513169
tubo3_R3D.dv - C=1,163,02:31.7,00:01.1,No Label,0,2,163,174.3597717,272.9561462,0.225407637,4,0.056351909,-98.18064874,323.8925559,-0.223114014,-0.032073975,14486.728,9326.123379,4394,34894,7243364
tubo3_R3D.dv - C=1,164,02:31.7,00:01.1,No Label,0,2,164,173.8640137,272.999176,0.497621958,4,0.12440549,-85.03946299,323.6622396,-0.495758057,0.043029785,14725.014,9552.594738,4621,35077,7362507
tubo3_R3D.dv - C=1,165,02:31.7,00:01.1,No Label,0,2,165,173.7642212,273.1950073,0.219791803,4,0.054947951,-27.00268227,323.7738664,-0.09979248,0.195831299,15166.566,10281.38047,4126,37418,7583283
tubo3_R3D.dv - C=1,166,02:31.7,00:01.1,No Label,0,2,166,173.7108917,273.2658691,0.088687255,4,0.022171814,-36.96456412,323.805048,-0.053329468,0.070861816,13918.444,9065.95146,4271,34191,6959222
tubo3_R3D.dv - C=1,167,02:31.7,00:01.1,No Label,0,2,167,173.5719299,273.3942261,0.189171568,4,0.047292892,-47.27184177,323.8388762,-0.138961792,0.128356934,14904.64,10216.69775,4265,38445,7452320
tubo3_R3D.dv - C=1,168,02:31.7,00:01.1,No Label,0,2,168,173.3283081,273.3737488,0.244480907,4,0.061120227,-94.80470374,323.6910702,-0.243621826,-0.020477295,14344.25,9271.483918,4763,37740,7172125
tubo3_R3D.dv - C=1,169,02:31.7,00:01.2,No Label,0,2,169,172.8503876,273.4869385,0.491141469,4,0.122785367,-76.67576142,323.5310835,-0.477920532,0.113189697,15312.522,10157.64182,4412,36079,7656261
tubo3_R3D.dv - C=1,170,02:31.7,00:01.2,No Label,0,2,170,172.6709442,273.5875854,0.205741907,4,0.051435477,-60.7126663,323.5203578,-0.179443359,0.100646973,14173.652,9118.490386,4595,34729,7086826
tubo3_R3D.dv - C=1,1,02:30.6,00:00.0,No Label,0,3,1,97.44010162,301.8728027,0,0,0,0,317.2093354,0,0,22329.92778,16436.68754,4187,56133,20096935
tubo3_R3D.dv - C=1,2,02:30.6,00:00.0,No Label,0,3,2,98.31600952,301.38974,1.00028209,4,0.250070523,118.8768128,317.0202093,0.875907898,-0.483062744,21485.21556,15864.74655,4070,52500,19336694
tubo3_R3D.dv - C=1,3,02:30.6,00:00.0,No Label,0,3,3,99.47681427,301.0350647,1.21378014,4,0.303445035,106.9902344,317.0453386,1.160804749,-0.354675293,22205.60222,16233.07822,4471,52269,19985042
tubo3_R3D.dv - C=1,4,02:30.6,00:00.1,No Label,0,3,4,100.8248062,300.4827271,1.456763246,4,0.364190812,112.2813856,316.9471735,1.347991943,-0.552337646,21133.33667,16117.25061,3854,52623,19020003
tubo3_R3D.dv - C=1,5,02:30.6,00:00.1,No Label,0,3,5,101.8425293,300.0838318,1.093104618,4,0.273276155,111.4027269,316.8946306,1.017723083,-0.398895264,21194.57222,15915.83214,3814,53105,19075115
tubo3_R3D.dv - C=1,6,02:30.6,00:00.1,No Label,0,3,6,103.2230453,299.5804138,1.469440105,4,0.367360026,110.0349457,316.8649893,1.380516052,-0.503417969,21961.63889,16073.89676,4173,52339,19765475
tubo3_R3D.dv - C=1,7,02:30.7,00:00.1,No Label,0,3,7,104.6796341,299.0845947,1.538664143,4,0.384666036,108.7985351,316.8744556,1.456588745,-0.495819092,21033.07444,15937.43472,3808,52120,18929767
tubo3_R3D.dv - C=1,8,02:30.7,00:00.1,No Label,0,3,8,106.0278091,298.5360107,1.455513775,4,0.363878444,112.1419237,316.8053756,1.348175049,-0.548583984,21081.11333,15716.56835,4235,51259,18973002
tubo3_R3D.dv - C=1,9,02:30.7,00:00.1,No Label,0,3,9,107.3317566,298.0336609,1.397366925,4,0.349341731,111.0694301,316.7714776,1.303947449,-0.502349854,21163.02444,15703.49043,4207,52347,19046722
tubo3_R3D.dv - C=1,10,02:30.7,00:00.1,No Label,0,3,10,108.4696274,297.436615,1.284995617,4,0.321248904,117.686297,316.5978522,1.137870789,-0.597045898,20853.61444,15441.3598,3885,50307,18768253
tubo3_R3D.dv - C=1,11,02:30.7,00:00.1,No Label,0,3,11,109.9451447,296.9263916,1.561242816,4,0.390310704,109.075114,316.6278839,1.475517273,-0.510223389,20782.5,15729.6718,4198,51446,18704250
tubo3_R3D.dv - C=1,12,02:30.7,00:00.1,No Label,0,3,12,111.540451,296.154541,1.77221777,4,0.443054443,115.8189984,316.4629273,1.595306396,-0.771850586,19868.66556,15543.69948,3940,52046,17881799
tubo3_R3D.dv - C=1,13,02:30.7,00:00.1,No Label,0,3,13,113.1957779,295.4752197,1.789297173,4,0.447324293,112.3126054,316.4156911,1.655326843,-0.679321289,20639.88444,15799.54678,3927,51902,18575896
tubo3_R3D.dv - C=1,14,02:30.7,00:00.1,No Label,0,3,14,114.7551346,294.8252258,1.689403845,4,0.422350961,112.6281604,316.3710712,1.559356689,-0.649993896,20579.72556,15805.7052,3972,51662,18521753
tubo3_R3D.dv - C=1,15,02:30.7,00:00.1,No Label,0,3,15,116.2619095,294.4398193,1.555284145,4,0.388821036,104.3477231,316.5622195,1.506774902,-0.385406494,20944.79889,15540.43237,3842,53125,18850319
tubo3_R3D.dv - C=1,16,02:30.7,00:00.1,No Label,0,3,16,117.9633179,292.8284607,2.343345295,4,0.585836324,133.4430458,315.6958216,1.701408386,-1.611358643,19902.54556,15324.31487,4254,49881,17912291
tubo3_R3D.dv - C=1,17,02:30.7,00:00.1,No Label,0,3,17,119.5105743,292.3214722,1.628201446,4,0.407050361,108.1424756,315.8078854,1.54725647,-0.506988525,19377.53333,15324.07373,3871,49946,17439780
tubo3_R3D.dv - C=1,18,02:30.7,00:00.1,No Label,0,3,18,120.8043671,291.7717896,1.405720667,4,0.351430167,113.018862,315.7918179,1.293792725,-0.549682617,19771.21444,15385.63,4127,51361,17794093
tubo3_R3D.dv - C=1,19,02:30.7,00:00.2,No Label,0,3,19,121.7471085,291.2329407,1.085872667,4,0.271468167,119.7513737,315.6564337,0.942741394,-0.538848877,19679.69444,15466.88493,4260,50701,17711725
tubo3_R3D.dv - C=1,20,02:30.7,00:00.2,No Label,0,3,20,122.7052994,290.7624512,1.067469066,4,0.266867266,116.1519921,315.5937159,0.958190918,-0.470489502,19489.63778,15181.34013,4162,49835,17540674
tubo3_R3D.dv - C=1,21,02:30.7,00:00.2,No Label,0,3,21,123.7565842,290.4065552,1.109892639,4,0.27747316,108.7028167,315.6765107,1.05128479,-0.355895996,19373.15778,15249.48855,3948,50415,17435842
tubo3_R3D.dv - C=1,22,02:30.7,00:00.2,No Label,0,3,22,124.6545944,290.0480042,0.966944287,4,0.241736072,111.765574,315.7001942,0.898010254,-0.358551025,19745.59778,15563.7094,3987,51553,17771038
tubo3_R3D.dv - C=1,23,02:30.8,00:00.2,No Label,0,3,23,125.3033829,289.5639038,0.80949342,4,0.202373355,126.7289547,315.5125864,0.648788452,-0.484100342,20029.61222,15274.25172,4057,48925,18026651
tubo3_R3D.dv - C=1,24,02:30.8,00:00.2,No Label,0,3,24,126.2035217,289.0845642,1.019811948,4,0.254952987,118.0361775,315.43179,0.900138855,-0.4793396,20180.60667,15436.9729,3733,49973,18162546
tubo3_R3D.dv - C=1,25,02:30.8,00:00.2,No Label,0,3,25,127.4859619,288.4754944,1.419724931,4,0.354931233,115.4045616,315.3898878,1.282440186,-0.609069824,20012.73778,15315.49133,4228,49329,18011464
