Image Name,Image Plane,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Object #,Frame #,X,Y,Distance,Time Interval,Velocity,Absolute Angle,Distance To Origin,Delta X,Delta Y,Avgerage Intensity,Intensity S.D.,Minimum Intensity,Maximum Intensity,Total Intensity
tubo1_R3D.dv - C=1,122,49:35.2,00:01.1,No Label,0,1,122,381.7836609,215.7246704,0.18448809,4,0.046122022,-2.284740475,438.5155609,-0.007354736,0.184341431,21503.556,15306.24567,3371,48105,16127667
tubo1_R3D.dv - C=1,123,49:35.2,00:01.1,No Label,0,1,123,381.8400879,215.7432404,0.05940412,4,0.01485103,71.78385022,438.5738233,0.056427002,0.018569946,20995.01467,14847.69135,3574,46492,15746261
tubo1_R3D.dv - C=1,124,49:35.2,00:01.1,No Label,0,1,124,381.8253479,215.8344269,0.092370176,4,0.023092544,-9.182248541,438.6058551,-0.01473999,0.091186523,20712.19867,14551.18379,3804,44847,15534149
tubo1_R3D.dv - C=1,125,49:35.2,00:01.1,No Label,0,1,125,381.7552795,215.8562927,0.073400887,4,0.018350222,-72.66877401,438.5556208,-0.070068359,0.021865845,21695.76,15288.30406,3450,49269,16271820
tubo1_R3D.dv - C=1,126,49:35.2,00:01.1,No Label,0,1,126,381.7374878,215.8278503,0.033548702,4,0.008387176,-147.9726433,438.5261344,-0.017791748,-0.028442383,21993.96267,15497.55649,3660,48851,16495472
tubo1_R3D.dv - C=1,127,49:35.2,00:01.1,No Label,0,1,127,381.7066956,216.0716095,0.245696332,4,0.061424083,-7.199611326,438.6193587,-0.030792236,0.243759155,21735.80667,15133.72217,3669,48388,16301855
tubo1_R3D.dv - C=1,128,49:35.3,00:01.1,No Label,0,1,128,381.7478638,216.2185669,0.15261487,4,0.038153717,15.64954133,438.7275922,0.041168213,0.146957397,21868.23867,15102.07462,3450,47136,16401179
tubo1_R3D.dv - C=1,129,49:35.3,00:01.1,No Label,0,1,129,381.6913147,216.3068542,0.104844906,4,0.026211227,-32.64005991,438.7219107,-0.056549072,0.088287354,22500.55467,15467.37879,3546,48480,16875416
tubo1_R3D.dv - C=1,130,49:35.3,00:01.1,No Label,0,1,130,381.6374817,216.3648682,0.079142954,4,0.019785739,-42.85928074,438.7036854,-0.053833008,0.058013916,22787.75733,15494.95994,3744,48941,17090818
tubo1_R3D.dv - C=1,131,49:35.3,00:01.2,No Label,0,1,131,381.5697327,216.4118958,0.082471354,4,0.020617838,-55.23382488,438.667949,-0.067749023,0.047027588,22399.78267,15199.56725,3526,47710,16799837
tubo1_R3D.dv - C=1,132,49:35.3,00:01.2,No Label,0,1,132,381.5493469,216.5703583,0.159768427,4,0.039942107,-7.330677235,438.7284174,-0.020385742,0.158462524,21699.23333,15158.61793,3507,47823,16274425
tubo1_R3D.dv - C=1,133,49:35.3,00:01.2,No Label,0,1,133,381.600647,216.894516,0.328191894,4,0.082047973,8.992853545,438.9331211,0.051300049,0.324157715,21863.17333,15236.32749,3307,47756,16397380
tubo1_R3D.dv - C=1,134,49:35.3,00:01.2,No Label,0,1,134,381.5875549,216.9980927,0.104400795,4,0.026100199,-7.20396222,438.9729312,-0.013092041,0.10357666,22307.69733,15418.65261,3497,47699,16730773
tubo1_R3D.dv - C=1,135,49:35.3,00:01.2,No Label,0,1,135,381.5149841,217.1519623,0.170124613,4,0.042531153,-25.25037848,438.9859426,-0.072570801,0.153869629,22036.00133,15051.90037,3680,47259,16527001
tubo1_R3D.dv - C=1,136,49:35.3,00:01.2,No Label,0,1,136,381.6000061,217.2338867,0.118069257,4,0.029517314,46.06298643,439.1003601,0.085021973,0.081924438,22268.788,15203.109,3590,47104,16701591
tubo1_R3D.dv - C=1,137,49:35.3,00:01.2,No Label,0,1,137,381.4747314,217.1983795,0.130209452,4,0.032552363,-105.8246667,438.973925,-0.125274658,-0.035507202,21267.096,15026.63587,3523,48196,15950322
tubo1_R3D.dv - C=1,138,49:35.4,00:01.2,No Label,0,1,138,381.0363159,217.2697906,0.444193341,4,0.111048335,-80.74871487,438.6283575,-0.438415527,0.071411133,21458.108,14994.61742,3631,48289,16093581
tubo1_R3D.dv - C=1,139,49:35.4,00:01.2,No Label,0,1,139,380.8247986,217.500351,0.312885979,4,0.078221495,-42.53348357,438.5589241,-0.211517334,0.230560303,21460.288,15441.58896,3536,47500,16095216
tubo1_R3D.dv - C=1,140,49:35.4,00:01.2,No Label,0,1,140,380.8125,217.9584045,0.458218666,4,0.114554666,-1.538004093,438.775599,-0.012298584,0.458053589,21748.49067,15444.80223,3519,47971,16311368
tubo1_R3D.dv - C=1,141,49:35.4,00:01.3,No Label,0,1,141,380.758667,218.0182495,0.080494803,4,0.020123701,-41.97271653,438.758612,-0.053833008,0.059844971,21319.404,14998.16396,3582,46690,15989553
tubo1_R3D.dv - C=1,142,49:35.4,00:01.3,No Label,0,1,142,380.7461853,218.0829315,0.065875296,4,0.016468824,-10.9221281,438.7799251,-0.012481689,0.064682007,21470.05867,15073.80427,3576,47171,16102544
tubo1_R3D.dv - C=1,143,49:35.4,00:01.3,No Label,0,1,143,380.6789856,218.2430267,0.173626837,4,0.043406709,-22.77016886,438.8012179,-0.067199707,0.160095215,21878.90933,15205.08355,3603,47454,16409182
tubo1_R3D.dv - C=1,144,49:35.4,00:01.3,No Label,0,1,144,380.5098572,218.3269348,0.188798803,4,0.047199701,-63.61309997,438.6962524,-0.169128418,0.083908081,22593.912,15558.97637,3821,49157,16945434
tubo1_R3D.dv - C=1,145,49:35.4,00:01.3,No Label,0,1,145,380.3818359,218.598999,0.300679849,4,0.075169962,-25.19959736,438.7207124,-0.12802124,0.272064209,21491.392,15941.76684,3163,49372,16118544
tubo1_R3D.dv - C=1,146,49:35.4,00:01.3,No Label,0,1,146,379.8886414,218.8724213,0.563915433,4,0.140978858,-60.99649505,438.4296028,-0.49319458,0.273422241,21367.404,15682.79719,3561,47110,16025553
tubo1_R3D.dv - C=1,147,49:35.5,00:01.3,No Label,0,1,147,379.8694458,219.0305786,0.159317972,4,0.039829493,-6.920147332,438.49195,-0.019195557,0.158157349,21081.87467,15312.82424,3380,47239,15811406
tubo1_R3D.dv - C=1,148,49:35.5,00:01.3,No Label,0,1,148,379.82724,219.1134949,0.093039973,4,0.023259993,-26.97690392,438.496814,-0.042205811,0.08291626,21241.96933,15225.12349,3773,47262,15931477
tubo1_R3D.dv - C=1,149,49:35.5,00:01.3,No Label,0,1,149,379.7702637,219.2535095,0.151163496,4,0.037790874,-22.14295631,438.5174507,-0.056976318,0.140014648,21794.92133,15443.3759,3388,47636,16346191
tubo1_R3D.dv - C=1,150,49:35.5,00:01.4,No Label,0,1,150,379.6121826,219.3557739,0.188275405,4,0.047068851,-57.10076784,438.4317105,-0.158081055,0.102264404,22428.38667,15705.2281,3464,47656,16821290
tubo1_R3D.dv - C=1,151,49:35.5,00:01.4,No Label,0,1,151,379.4978027,219.3687744,0.115116334,4,0.028779083,-83.51562484,438.3391854,-0.114379883,0.013000488,20942.58667,15186.156,3327,47184,15706940
tubo1_R3D.dv - C=1,152,49:35.5,00:01.4,No Label,0,1,152,379.1396179,219.2266998,0.385333036,4,0.096333259,-111.6359266,437.9579841,-0.358184814,-0.142074585,20896.48667,15057.53406,3182,48841,15672365
tubo1_R3D.dv - C=1,153,49:35.5,00:01.4,No Label,0,1,153,379.1260071,219.2659149,0.041509976,4,0.010377494,-19.14096886,437.9658328,-0.01361084,0.039215088,20902.73733,14827.16926,3432,46036,15677053
tubo1_R3D.dv - C=1,154,49:35.5,00:01.4,No Label,0,1,154,378.9056702,219.4096069,0.263050853,4,0.065762713,-56.88979542,437.8470995,-0.220336914,0.143692017,22774.07733,16099.51986,3585,49890,17080558
tubo1_R3D.dv - C=1,155,49:35.5,00:01.4,No Label,0,1,155,378.7895203,219.4608765,0.12696206,4,0.031740515,-66.18299447,437.7722889,-0.116149902,0.051269531,22944.15467,15997.22771,3669,49472,17208116
tubo1_R3D.dv - C=1,156,49:35.5,00:01.4,No Label,0,1,156,378.7897339,219.4940186,0.033142778,4,0.008285695,0.36930501,437.7890893,0.000213623,0.03314209,21828.76933,14937.24361,3609,45954,16371577
tubo1_R3D.dv - C=1,157,49:35.6,00:01.4,No Label,0,1,157,378.6989441,219.401123,0.129893657,4,0.032473414,-135.6569073,437.6639613,-0.090789795,-0.092895508,22069.91333,14984.39576,3363,46169,16552435
tubo1_R3D.dv - C=1,158,49:35.6,00:01.4,No Label,0,1,158,378.5363464,219.5140381,0.197959096,4,0.049489774,-55.22221528,437.579911,-0.162597656,0.112915039,22800.084,16136.67927,3525,48403,17100063
tubo1_R3D.dv - C=1,159,49:35.6,00:01.4,No Label,0,1,159,378.6029663,219.9527893,0.443780172,4,0.110945043,8.633835019,437.8577801,0.066619873,0.438751221,22325.31733,15725.66438,3475,48962,16743988
tubo1_R3D.dv - C=1,160,49:35.6,00:01.5,No Label,0,1,160,378.5572815,219.8509979,0.111573239,4,0.02789331,-155.829194,437.7671489,-0.045684814,-0.101791382,21903.48,15264.38986,3571,47225,16427610
tubo1_R3D.dv - C=1,161,49:35.6,00:01.5,No Label,0,1,161,378.4890442,219.7848053,0.095067311,4,0.023766828,-134.1287123,437.674899,-0.068237305,-0.066192627,21787.81467,15962.16386,3617,49050,16340861
tubo1_R3D.dv - C=1,162,49:35.6,00:01.5,No Label,0,1,162,377.9923401,219.6408844,0.517134595,4,0.129283649,-106.1591292,437.173109,-0.496704102,-0.143920898,21781.328,15904.82674,3415,49302,16335996
tubo1_R3D.dv - C=1,163,49:35.6,00:01.5,No Label,0,1,163,377.8528442,219.698288,0.150845157,4,0.037711289,-67.63253201,437.0813536,-0.13949585,0.057403564,22353.632,16191.23838,3401,50384,16765224
tubo1_R3D.dv - C=1,164,49:35.6,00:01.5,No Label,0,1,164,377.817688,219.695343,0.03527938,4,0.008819845,-94.78841732,437.0494813,-0.03515625,-0.002944946,22352.15867,16180.61669,3568,49091,16764119
tubo1_R3D.dv - C=1,165,49:35.6,00:01.5,No Label,0,1,165,377.7634277,219.7476196,0.075345997,4,0.018836499,-46.06672335,437.0288591,-0.054260254,0.052276611,22923.12133,16548.12164,3604,50630,17192341
tubo1_R3D.dv - C=1,166,49:35.6,00:01.5,No Label,0,1,166,377.7729492,219.7265625,0.023109767,4,0.005777442,155.6688896,437.026502,0.009521484,-0.021057129,22554.30933,16262.63256,3576,50735,16915732
tubo1_R3D.dv - C=1,167,49:35.7,00:01.5,No Label,0,1,167,377.7068481,219.7817841,0.086132296,4,0.021533074,-50.1242925,436.9971347,-0.066101074,0.055221558,22931.05067,16362.23523,3405,50808,17198288
tubo1_R3D.dv - C=1,168,49:35.7,00:01.5,No Label,0,1,168,377.6685791,219.7860107,0.038501747,4,0.009625437,-83.6974927,436.9661842,-0.038269043,0.004226685,23499.34933,16725.70671,3503,51028,17624512
tubo1_R3D.dv - C=1,169,49:35.7,00:01.5,No Label,0,1,169,377.6041565,219.8206787,0.073158324,4,0.018289581,-61.71386514,436.9279458,-0.064422607,0.034667969,23970.03067,16863.50047,3569,52568,17977523
tubo1_R3D.dv - C=1,170,49:35.7,00:01.6,No Label,0,1,170,377.5289001,219.7769775,0.087024768,4,0.021756192,-120.143729,436.840921,-0.075256348,-0.043701172,23938.51733,16703.05773,3689,51980,17953888
tubo1_R3D.dv - C=1,171,49:35.7,00:01.6,No Label,0,1,171,377.4469299,219.7454681,0.087817757,4,0.021954439,-111.0268834,436.754228,-0.081970215,-0.031509399,23372.33467,17017.78129,3431,52242,17529251
tubo1_R3D.dv - C=1,172,49:35.7,00:01.6,No Label,0,1,172,376.8486023,219.5259857,0.637313498,4,0.159328374,-110.1444676,436.1267333,-0.598327637,-0.219482422,23321.70133,16858.46001,3512,51849,17491276
tubo1_R3D.dv - C=1,173,49:35.7,00:01.6,No Label,0,1,173,376.7451477,219.6214447,0.140766721,4,0.03519168,-47.30188364,436.0854105,-0.10345459,0.095458984,23377.44667,16653.63649,3510,50729,17533085
tubo1_R3D.dv - C=1,174,49:35.7,00:01.6,No Label,0,1,174,376.6425781,219.6845245,0.120414219,4,0.030103555,-58.40871917,436.0285793,-0.10256958,0.063079834,23569.336,16600.10801,3696,51698,17677002
tubo1_R3D.dv - C=1,175,49:35.7,00:01.6,No Label,0,1,175,376.5215759,219.7813416,0.154967953,4,0.038741988,-51.33582977,435.9728607,-0.121002197,0.096817017,24598.15867,17129.38182,3730,52976,18448619
tubo1_R3D.dv - C=1,176,49:35.8,00:01.6,No Label,0,1,176,376.4660034,219.8213806,0.068494017,4,0.017123504,-54.22792759,435.9450551,-0.05557251,0.040039063,23441.18533,16869.74875,3657,51881,17580889
tubo1_R3D.dv - C=1,177,49:35.8,00:01.6,No Label,0,1,177,375.8399658,219.6989594,0.637895007,4,0.159473752,-101.0646154,435.3427531,-0.626037598,-0.122421265,23324.72933,16501.88887,3646,51253,17493547
tubo1_R3D.dv - C=1,178,49:35.8,00:01.6,No Label,0,1,178,375.6433716,219.7354279,0.199948109,4,0.049987027,-79.49107423,435.1914531,-0.196594238,0.036468506,24006.47067,16783.36901,3694,52871,18004853
tubo1_R3D.dv - C=1,179,49:35.8,00:01.7,No Label,0,1,179,375.4989624,219.7572784,0.146052933,4,0.036513233,-81.39589866,435.0778461,-0.14440918,0.021850586,23329.66133,16838.83394,3385,53019,17497246
tubo1_R3D.dv - C=1,180,49:35.8,00:01.7,No Label,0,1,180,374.7217407,219.6972961,0.779532819,4,0.194883205,-94.41314993,434.3768927,-0.77722168,-0.0599823,23479.61733,16532.02569,3405,51534,17609713
tubo1_R3D.dv - C=1,181,49:35.8,00:01.7,No Label,0,1,181,374.4600525,219.6335754,0.269334474,4,0.067333619,-103.6852043,434.1189219,-0.261688232,-0.063720703,23270.576,16868.08659,3551,52412,17452932
tubo1_R3D.dv - C=1,182,49:35.8,00:01.7,No Label,0,1,182,373.6940002,219.4550781,0.786573159,4,0.19664329,-103.1165022,433.3679004,-0.766052246,-0.178497314,24108.552,16389.19434,3625,51373,18081414
tubo1_R3D.dv - C=1,183,49:35.8,00:01.7,No Label,0,1,183,373.2627869,219.1598969,0.522567663,4,0.130641916,-124.3931673,432.8465877,-0.431213379,-0.295181274,24255.19733,16826.11513,3574,53660,18191398
tubo1_R3D.dv - C=1,184,49:35.8,00:01.7,No Label,0,1,184,372.385498,219.1409149,0.877494151,4,0.219373538,-91.23959475,432.0806635,-0.877288818,-0.018981934,23632.96,16581.68244,3450,50846,17724720
tubo1_R3D.dv - C=1,185,49:35.8,00:01.7,No Label,0,1,185,371.4327393,219.0674896,0.955583897,4,0.238895974,-94.40692478,431.2225003,-0.952758789,-0.073425293,23282.33067,16538.13302,3481,51466,17461748
tubo1_R3D.dv - C=1,186,49:35.9,00:01.7,No Label,0,1,186,370.5569763,219.2261505,0.890019103,4,0.222504776,-79.73124324,430.5491584,-0.875762939,0.158660889,24508.76667,16683.58326,3562,54169,18381575
tubo1_R3D.dv - C=1,187,49:35.9,00:01.7,No Label,0,1,187,370.2606506,219.353775,0.322640553,4,0.080660138,-66.69899447,430.3591849,-0.296325684,0.127624512,23556.64133,16245.19713,3341,51907,17667481
tubo1_R3D.dv - C=1,188,49:35.9,00:01.8,No Label,0,1,188,369.4145813,219.3175964,0.846842495,4,0.211710624,-92.44859896,429.6130131,-0.846069336,-0.036178589,23124.668,16103.54368,3308,52206,17343501
tubo1_R3D.dv - C=1,189,49:35.9,00:01.8,No Label,0,1,189,368.6461792,219.375061,0.770547836,4,0.192636959,-85.72319502,428.9818444,-0.7684021,0.0574646,23894.39733,15923.52445,3791,52383,17920798
tubo1_R3D.dv - C=1,190,49:35.9,00:01.8,No Label,0,1,190,368.3044434,219.5783081,0.397608797,4,0.099402199,-59.25802414,428.7922532,-0.34173584,0.20324707,22838.364,16261.65718,3648,50595,17128773
tubo1_R3D.dv - C=1,191,49:35.9,00:01.8,No Label,0,1,191,367.6037598,219.9661407,0.800856826,4,0.200214207,-61.03525617,428.3895742,-0.700683594,0.387832642,23097.33333,15894.49406,3719,50432,17323000
tubo1_R3D.dv - C=1,192,49:35.9,00:01.8,No Label,0,1,192,367.3322144,220.1736145,0.341734208,4,0.085433552,-52.61847673,428.2632091,-0.27154541,0.207473755,23255.71467,16404.56148,3810,54529,17441786
tubo1_R3D.dv - C=1,193,49:35.9,00:01.8,No Label,0,1,193,366.6138306,220.306427,0.730557615,4,0.182639404,-79.52567412,427.715586,-0.718383789,0.1328125,23156.08133,15838.96732,3327,50198,17367061
tubo1_R3D.dv - C=1,194,49:35.9,00:01.8,No Label,0,1,194,366.2321472,220.5222473,0.438475298,4,0.109618824,-60.51435111,427.4997628,-0.38168335,0.215820313,22702.41467,16405.20361,3567,52786,17026811
tubo1_R3D.dv - C=1,195,49:36.0,00:01.8,No Label,0,1,195,365.5174255,220.9686432,0.842672152,4,0.210668038,-58.01226159,427.1184024,-0.71472168,0.446395874,22958.23333,15867.0495,3592,50804,17218675
tubo1_R3D.dv - C=1,196,49:36.0,00:01.8,No Label,0,1,196,365.1111755,221.2218323,0.478689645,4,0.119672411,-58.0674575,426.9019437,-0.40625,0.253189087,23355.53867,16154.79891,3651,52463,17516654
tubo1_R3D.dv - C=1,197,49:36.0,00:01.9,No Label,0,1,197,364.1368408,221.5476074,1.027354655,4,0.256838664,-71.51236693,426.2381743,-0.974334717,0.325775146,22776.91067,16244.77479,3409,50963,17082683
tubo1_R3D.dv - C=1,198,49:36.0,00:01.9,No Label,0,1,198,363.2036743,222.1207886,1.095142163,4,0.273785541,-58.4404531,425.7400072,-0.933166504,0.573181152,23054.64667,16036.04638,3700,51524,17290985
tubo1_R3D.dv - C=1,199,49:36.0,00:01.9,No Label,0,1,199,362.2111511,222.7638092,1.182614823,4,0.295653706,-57.06227519,425.2300938,-0.992523193,0.64302063,22793.51867,16108.21379,3646,51898,17095139
tubo1_R3D.dv - C=1,200,49:36.0,00:01.9,No Label,0,1,200,361.3149109,223.2016144,0.997456731,4,0.249364183,-63.96496703,424.6968631,-0.896240234,0.437805176,22775.55333,15795.41781,3423,51240,17081665
tubo1_R3D.dv - C=1,201,49:36.0,00:01.9,No Label,0,1,201,360.4224548,223.5199585,0.947534055,4,0.236883514,-70.3684549,424.1055503,-0.892456055,0.318344116,21781.992,15402.1286,3438,50530,16336494
tubo1_R3D.dv - C=1,202,49:36.0,00:01.9,No Label,0,1,202,359.3604431,223.7292023,1.08242868,4,0.27060717,-78.85407894,423.3139308,-1.062011719,0.209243774,22436.19067,15614.81208,3560,50032,16827143
tubo1_R3D.dv - C=1,203,49:36.0,00:01.9,No Label,0,1,203,358.3600769,224.3457947,1.175124994,4,0.293781249,-58.35175211,422.7918877,-1.000366211,0.616592407,22821.03333,15470.81789,3749,51979,17115775
tubo1_R3D.dv - C=1,204,49:36.1,00:01.9,No Label,0,1,204,357.2556763,224.6380768,1.142422685,4,0.285605671,-75.17645566,422.0117105,-1.104400635,0.292282104,22111.73867,15225.03492,3412,50903,16583804
tubo1_R3D.dv - C=1,205,49:36.1,00:01.9,No Label,0,1,205,356.1606445,225.2928162,1.275844098,4,0.318961025,-59.12407964,421.4347609,-1.095031738,0.65473938,24221.53067,16329.66596,3543,52118,18166148
tubo1_R3D.dv - C=1,206,49:36.1,00:02.0,No Label,0,1,206,355.4482422,225.3253632,0.713145431,4,0.178286358,-87.38426299,420.8502966,-0.712402344,0.032546997,22030.03467,14866.23708,3508,49050,16522526
tubo1_R3D.dv - C=1,207,49:36.1,00:02.0,No Label,0,1,207,354.5517578,225.5494232,0.924060141,4,0.231015035,-75.96749215,420.2136258,-0.896484375,0.224060059,22787.99867,15473.72518,3631,49984,17090999
tubo1_R3D.dv - C=1,208,49:36.1,00:02.0,No Label,0,1,208,354.3451233,225.7513275,0.288899932,4,0.072224983,-45.66340221,420.1477458,-0.206634521,0.201904297,22359.288,15383.49916,3492,50925,16769466
tubo1_R3D.dv - C=1,209,49:36.1,00:02.0,No Label,0,1,209,353.6256714,225.651413,0.726356634,4,0.181589159,-97.90651684,419.4873963,-0.719451904,-0.099914551,21567.10667,14371.84672,3464,48432,16175330
tubo1_R3D.dv - C=1,210,49:36.1,00:02.0,No Label,0,1,210,353.3582458,226.1386108,0.555768107,4,0.138942027,-28.76264462,419.5243988,-0.267425537,0.487197876,23196.456,15864.32091,3395,51661,17397342
tubo1_R3D.dv - C=1,211,49:36.1,00:02.0,No Label,0,1,211,352.5240784,226.3270416,0.855185095,4,0.213796274,-77.27110958,418.9238064,-0.83416748,0.188430786,23838.48,16059.86151,3647,51565,17878860
tubo1_R3D.dv - C=1,212,49:36.2,00:02.0,No Label,0,1,212,352.6316223,226.213501,0.156387913,4,0.039096978,136.5538266,418.9529915,0.107543945,-0.113540649,22335.51333,14777.41903,3725,47996,16751635
tubo1_R3D.dv - C=1,213,49:36.2,00:02.0,No Label,0,1,213,352.6445313,226.470871,0.257693529,4,0.064423382,2.87138696,419.1028762,0.012908936,0.257369995,22913.93733,14774.77382,3663,50480,17185453
tubo1_R3D.dv - C=1,214,49:36.2,00:02.0,No Label,0,1,214,352.3509521,226.8075104,0.446670771,4,0.111667693,-41.09131889,419.0379938,-0.293579102,0.336639404,23854.316,16763.40092,3301,55737,17890737
tubo1_R3D.dv - C=1,215,49:36.2,00:02.1,No Label,0,1,215,351.7798157,226.6982269,0.581497846,4,0.145374461,-100.8323476,418.4986557,-0.571136475,-0.109283447,21532.92933,15024.89316,3536,49017,16149697
tubo1_R3D.dv - C=1,216,49:36.2,00:02.1,No Label,0,1,216,351.8889465,226.5232544,0.206215742,4,0.051553935,148.0482196,418.4956577,0.109130859,-0.174972534,21342.84133,14838.3024,3463,48931,16007131
tubo1_R3D.dv - C=1,217,49:36.2,00:02.1,No Label,0,1,217,351.9042664,226.499588,0.028192102,4,0.007048026,147.0841607,418.49573,0.015319824,-0.023666382,22147.14,14568.87767,3558,50615,16610355
tubo1_R3D.dv - C=1,218,49:36.2,00:02.1,No Label,0,1,218,351.7350159,226.7362366,0.290943755,4,0.072735939,-35.57229007,418.4815914,-0.169250488,0.23664856,22156.94133,15061.73979,3625,50231,16617706
tubo1_R3D.dv - C=1,219,49:36.2,00:02.1,No Label,0,1,219,351.6424866,226.8708038,0.163309579,4,0.040827395,-34.51268786,418.4767616,-0.092529297,0.134567261,23598.644,16087.54223,3548,53647,17698983
tubo1_R3D.dv - C=1,220,49:36.2,00:02.1,No Label,0,1,220,351.6242065,226.9096527,0.042934773,4,0.010733693,-25.19897734,418.4824645,-0.018280029,0.038848877,22384.39333,15125.69077,3601,48703,16788295
tubo1_R3D.dv - C=1,221,49:36.3,00:02.1,No Label,0,1,221,351.6767883,226.8708038,0.065376445,4,0.016344111,126.4581196,418.5055855,0.052581787,-0.038848877,22250.29867,15130.31617,3326,50110,16687724
tubo1_R3D.dv - C=1,222,49:36.3,00:02.1,No Label,0,1,222,351.5420532,226.8180847,0.144681908,4,0.036170477,-111.369493,418.3637876,-0.134735107,-0.052719116,22880.568,15615.97714,3515,50185,17160426
tubo1_R3D.dv - C=1,223,49:36.3,00:02.1,No Label,0,1,223,351.3660583,226.9890747,0.245380872,4,0.061345218,-45.82641129,418.3086743,-0.175994873,0.17098999,24908.38667,18032.33955,3501,55710,18681290
tubo1_R3D.dv - C=1,224,49:36.3,00:02.2,No Label,0,1,224,350.9015503,226.8222198,0.493566894,4,0.123391723,-109.7587704,417.8279759,-0.464508057,-0.166854858,22819.328,16572.15103,3453,50983,17114496
tubo1_R3D.dv - C=1,225,49:36.3,00:02.2,No Label,0,1,225,351.0935364,226.5629578,0.322607323,4,0.080651831,143.4798151,417.8485911,0.191986084,-0.259262085,21493.76667,15671.59411,3511,52749,16120325
tubo1_R3D.dv - C=1,226,49:36.3,00:02.2,No Label,0,1,226,351.1343384,226.5950317,0.051899357,4,0.012974839,51.82957136,417.9002656,0.040802002,0.032073975,21632.45067,15831.13561,3540,52636,16224338
tubo1_R3D.dv - C=1,227,49:36.3,00:02.2,No Label,0,1,227,351.0977478,226.6164093,0.042377712,4,0.010594428,-59.70500326,417.881114,-0.036590576,0.021377563,24100.96667,17745.83331,3396,56684,18075725
tubo1_R3D.dv - C=1,228,49:36.3,00:02.2,No Label,0,1,228,351.1531677,226.5938721,0.059827206,4,0.014956801,112.129851,417.915458,0.055419922,-0.022537231,21683.41733,16063.9171,3663,51651,16262563
tubo1_R3D.dv - C=1,229,49:36.3,00:02.2,No Label,0,1,229,351.3864136,226.213913,0.445839151,4,0.111459788,148.4555713,417.9056665,0.23324585,-0.379959106,21523.14533,15299.00038,3400,51842,16142359
tubo1_R3D.dv - C=1,230,49:36.4,00:02.2,No Label,0,1,230,351.3386536,226.2579956,0.064994598,4,0.01624865,-47.29293093,417.8893754,-0.04776001,0.044082642,21474.13067,15162.63164,3367,49738,16105598
tubo1_R3D.dv - C=1,231,49:36.4,00:02.2,No Label,0,1,231,351.1513672,226.5079193,0.312310816,4,0.078077704,-36.84697418,417.8673476,-0.187286377,0.249923706,22762.12267,16826.75114,3370,55608,17071592
tubo1_R3D.dv - C=1,232,49:36.4,00:02.3,No Label,0,1,232,351.1477051,226.6420135,0.134144235,4,0.033536059,-1.564358395,417.9369726,-0.003662109,0.134094238,22109.33067,16326.36088,3684,53749,16581998
tubo1_R3D.dv - C=1,233,49:36.4,00:02.3,No Label,0,1,233,351.2761841,226.4999847,0.19151772,4,0.04787943,137.8676799,417.9679421,0.128479004,-0.142028809,21849.37067,15649.56472,3577,50268,16387028
tubo1_R3D.dv - C=1,234,49:36.4,00:02.3,No Label,0,1,234,351.3354187,226.3888245,0.125957721,4,0.03148943,151.9480559,417.9575053,0.059234619,-0.111160278,21513.704,15381.48065,3577,51815,16135278
tubo1_R3D.dv - C=1,235,49:36.4,00:02.3,No Label,0,1,235,351.3167114,226.3543091,0.039259058,4,0.009814765,-151.5425136,417.923085,-0.018707275,-0.034515381,21414.17067,15161.24395,3496,50216,16060628
tubo1_R3D.dv - C=1,1,49:34.1,00:00.0,No Label,0,2,1,403.9866943,199.7811737,0,0,0,0,450.6858846,0,0,19451.636,12812.771,3766,44807,9725818
tubo1_R3D.dv - C=1,2,49:34.2,00:00.1,No Label,0,2,2,403.7565002,200.2692566,0.539642681,4,0.13491067,-25.24995011,450.6962243,-0.230194092,0.488082886,20889.59,12694.0006,3752,43853,10444795
tubo1_R3D.dv - C=1,3,49:34.2,00:00.1,No Label,0,2,3,403.6699219,200.7364502,0.475148058,4,0.118787015,-10.49872277,450.8264946,-0.086578369,0.467193604,21058.79,12633.6419,3761,42190,10529395
tubo1_R3D.dv - C=1,4,49:34.2,00:00.1,No Label,0,2,4,403.5565796,201.7166138,0.986695042,4,0.24667376,-6.596169054,451.1623934,-0.113342285,0.980163574,22155.926,13000.20567,4235,42822,11077963
tubo1_R3D.dv - C=1,5,49:34.2,00:00.1,No Label,0,2,5,403.5342712,202.5563507,0.840033207,4,0.210008302,-1.521756088,451.5185304,-0.02230835,0.839736938,21924.494,12854.35819,3965,44491,10962247
tubo1_R3D.dv - C=1,6,49:34.2,00:00.1,No Label,0,2,6,403.3934937,203.5354309,0.989149315,4,0.247287329,-8.182232572,451.8329142,-0.140777588,0.9790802,21351.546,12783.96799,4072,43731,10675773
tubo1_R3D.dv - C=1,7,49:34.2,00:00.1,No Label,0,2,7,402.3562927,204.3256683,1.303940549,4,0.325985137,-52.69647718,451.264407,-1.037200928,0.790237427,22845.136,13044.57373,4182,44297,11422568
tubo1_R3D.dv - C=1,8,49:34.2,00:00.1,No Label,0,2,8,401.3979797,204.8576202,1.096055022,4,0.274013756,-60.96574565,450.6517311,-0.958312988,0.531951904,22028.846,12760.15641,3915,42868,11014423
