Image Name,Image Plane,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Object #,Frame #,X,Y,Distance,Time Interval,Velocity,Absolute Angle,Distance To Origin,Delta X,Delta Y,Avgerage Intensity,Intensity S.D.,Minimum Intensity,Maximum Intensity,Total Intensity
tubo1_R3D.dv - C=1,15,45:34.3,00:00.1,No Label,0,2,15,363.9989319,255.5112,1.393034092,4,0.348258523,-55.73155462,444.7259782,-1.1512146,0.784378052,32921.138,23159.1378,4169,65535,16460569
tubo1_R3D.dv - C=1,16,45:34.3,00:00.1,No Label,0,2,16,362.9157715,256.3059387,1.343445631,4,0.335861408,-53.73172377,444.2978634,-1.0831604,0.79473877,34199.56,22763.38488,4170,65535,17099780
tubo1_R3D.dv - C=1,17,45:34.3,00:00.2,No Label,0,2,17,361.5652466,256.6695251,1.398610954,4,0.349652739,-74.93222517,443.4057653,-1.350524902,0.363586426,34440.272,22775.72871,4723,65535,17220136
tubo1_R3D.dv - C=1,18,45:34.3,00:00.2,No Label,0,2,18,360.3779907,257.3647766,1.375845585,4,0.343961396,-59.64701069,442.8418729,-1.187255859,0.695251465,33445.592,22145.19312,4179,65535,16722796
tubo1_R3D.dv - C=1,19,45:34.3,00:00.2,No Label,0,2,19,358.5723877,257.681427,1.833158412,4,0.458289603,-80.05319887,441.5584616,-1.805603027,0.316650391,33811.15,22389.48885,4597,65535,16905575
tubo1_R3D.dv - C=1,20,45:34.3,00:00.2,No Label,0,2,20,357.4212341,258.3638916,1.338249774,4,0.334562444,-59.33834993,441.0236265,-1.151153564,0.6824646,33177.172,21623.38439,4519,65535,16588586
tubo1_R3D.dv - C=1,21,45:34.3,00:00.2,No Label,0,2,21,355.3798218,258.889679,2.108036228,4,0.527009057,-75.55684351,439.6802061,-2.041412354,0.525787354,33350.62,22495.81189,4431,65535,16675310
tubo1_R3D.dv - C=1,22,45:34.3,00:00.2,No Label,0,2,22,353.5964661,259.5625305,1.906065797,4,0.476516449,-69.32880779,438.6378553,-1.783355713,0.672851563,33494.366,22269.55585,4637,65535,16747183
tubo1_R3D.dv - C=1,23,45:34.3,00:00.2,No Label,0,2,23,352.7600098,260.2675781,1.093961274,4,0.273490318,-49.87255928,438.3820671,-0.836456299,0.705047607,33740.164,21661.49053,4858,65535,16870082
tubo1_R3D.dv - C=1,24,45:34.3,00:00.2,No Label,0,2,24,351.3840332,260.7289734,1.451274299,4,0.362818575,-71.4626229,437.5503815,-1.375976563,0.461395264,31381.914,21323.59848,5201,64046,15690957
tubo1_R3D.dv - C=1,25,45:34.3,00:00.2,No Label,0,2,25,349.788208,261.197052,1.663056115,4,0.415764029,-73.6528861,436.5497571,-1.595825195,0.468078613,32631.916,21607.22888,5038,65535,16315958
tubo1_R3D.dv - C=1,26,45:34.3,00:00.2,No Label,0,2,26,348.6748962,261.4368591,1.138846149,4,0.284711537,-77.84429277,435.802036,-1.113311768,0.239807129,32405.334,20674.2109,4363,65535,16202667
tubo1_R3D.dv - C=1,27,45:34.3,00:00.2,No Label,0,2,27,347.6554565,261.8926086,1.116675832,4,0.279168958,-65.91260337,435.2609044,-1.019439697,0.455749512,33858.994,21649.62204,4860,65535,16929497
tubo1_R3D.dv - C=1,28,45:34.3,00:00.2,No Label,0,2,28,346.7542725,262.4892883,1.08081423,4,0.270203557,-56.49125275,434.9013129,-0.901184082,0.596679688,33782.44,20411.95842,5209,65462,16891220
tubo1_R3D.dv - C=1,29,45:34.4,00:00.2,No Label,0,2,29,345.6222839,262.9368896,1.21726947,4,0.304317367,-68.42564403,434.2701591,-1.131988525,0.447601318,34282.212,20482.00534,5328,65198,17141106
tubo1_R3D.dv - C=1,30,45:34.4,00:00.3,No Label,0,2,30,344.6435852,263.5243225,1.141458966,4,0.285364742,-59.02709855,433.8482101,-0.97869873,0.587432861,33388.058,20058.36356,5335,65535,16694029
tubo1_R3D.dv - C=1,31,45:34.4,00:00.3,No Label,0,2,31,343.5554199,264.3187866,1.347322125,4,0.336830531,-53.86704796,433.4682774,-1.088165283,0.794464111,34229.254,19061.32331,5584,63951,17114627
tubo1_R3D.dv - C=1,32,45:34.4,00:00.3,No Label,0,2,32,342.4215088,264.8738098,1.26245998,4,0.315614995,-63.91937813,432.909488,-1.133911133,0.555023193,33420.838,19074.22718,5575,65224,16710419
tubo1_R3D.dv - C=1,33,45:34.4,00:00.3,No Label,0,2,33,340.506897,265.5747681,2.038892071,4,0.509723018,-69.89188283,431.8274011,-1.914611816,0.700958252,34322.498,19180.22022,5700,65535,17161249
tubo1_R3D.dv - C=1,34,45:34.4,00:00.3,No Label,0,2,34,338.9131775,266.7065735,1.954718726,4,0.488679681,-54.61897062,431.2708409,-1.593719482,1.13180542,33847.486,20069.43182,5075,65535,16923743
tubo1_R3D.dv - C=1,35,45:34.4,00:00.3,No Label,0,2,35,336.8479309,267.7511292,2.314376802,4,0.5785942,-63.17078447,430.2989609,-2.065246582,1.044555664,34236.326,21280.10776,5043,65535,17118163
tubo1_R3D.dv - C=1,36,45:34.4,00:00.3,No Label,0,2,36,335.0499878,268.5375366,1.962405706,4,0.490601427,-66.37583128,429.3843301,-1.797943115,0.786407471,33370.226,22380.46092,4220,65535,16685113
tubo1_R3D.dv - C=1,37,45:34.4,00:00.3,No Label,0,2,37,333.3669128,269.4065247,1.894170399,4,0.4735426,-62.69230425,428.6179815,-1.683074951,0.868988037,33083.458,22200.24243,5036,65535,16541729
tubo1_R3D.dv - C=1,38,45:34.4,00:00.3,No Label,0,2,38,331.6952209,269.7346802,1.703596148,4,0.425899037,-78.89404004,427.5260428,-1.671691895,0.328155518,33089.166,21930.94314,4910,65535,16544583
tubo1_R3D.dv - C=1,39,45:34.4,00:00.3,No Label,0,2,39,330.7284546,270.557251,1.269354132,4,0.317338533,-49.60732445,427.2967783,-0.966766357,0.822570801,32267.828,21791.85058,4737,65535,16133914
tubo1_R3D.dv - C=1,40,45:34.4,00:00.3,No Label,0,2,40,329.6226807,271.4231873,1.404486246,4,0.351121561,-51.93539655,426.9914029,-1.105773926,0.865936279,33621.516,21528.89298,4943,65535,16810758
tubo1_R3D.dv - C=1,41,45:34.4,00:00.3,No Label,0,2,41,328.4221802,271.9730225,1.320424241,4,0.33010606,-65.39203952,426.4158221,-1.200500488,0.549835205,32240.07,21289.41146,5081,65535,16120035
tubo1_R3D.dv - C=1,42,45:34.5,00:00.3,No Label,0,2,42,326.5469666,272.9501953,2.114543193,4,0.528635798,-62.47605609,425.5992604,-1.875213623,0.977172852,33346.032,21334.59026,4690,65535,16673016
tubo1_R3D.dv - C=1,43,45:34.5,00:00.4,No Label,0,2,43,325.084198,273.9790344,1.788351688,4,0.447087922,-54.87938719,425.1402675,-1.462768555,1.028839111,33753.304,21498.97392,5388,65535,16876652
tubo1_R3D.dv - C=1,44,45:34.5,00:00.4,No Label,0,2,44,322.7869568,275.0921326,2.552705361,4,0.63817634,-64.14815351,424.1074167,-2.297241211,1.113098145,34050.454,21764.49969,4807,65535,17025227
tubo1_R3D.dv - C=1,45,45:34.5,00:00.4,No Label,0,2,45,320.9429016,275.9080505,2.016497365,4,0.504124341,-66.13265213,423.2370476,-1.844055176,0.815917969,33194.304,22007.29882,5012,65535,16597152
tubo1_R3D.dv - C=1,46,45:34.5,00:00.4,No Label,0,2,46,319.1496277,276.3166199,1.839228174,4,0.459807043,-77.16520662,422.146135,-1.793273926,0.408569336,32463.332,22246.4351,5010,65535,16231666
tubo1_R3D.dv - C=1,47,45:34.5,00:00.4,No Label,0,2,47,317.7323608,276.5185547,1.431580588,4,0.357895147,-81.89104008,421.2082195,-1.417266846,0.201934814,30790.952,22014.90069,4647,65535,15395476
tubo1_R3D.dv - C=1,48,45:34.5,00:00.4,No Label,0,2,48,316.774231,276.9704895,1.059366768,4,0.264841692,-64.74753911,420.7832761,-0.958129883,0.451934814,32027.312,22724.67853,4898,65535,16013656
tubo1_R3D.dv - C=1,49,45:34.5,00:00.4,No Label,0,2,49,315.7863464,277.199707,1.014128445,4,0.253532111,-76.93695527,420.191259,-0.987884521,0.229217529,31358.266,21696.03108,4558,65535,15679133
tubo1_R3D.dv - C=1,50,45:34.5,00:00.4,No Label,0,2,50,314.7285156,277.7887268,1.210764353,4,0.302691088,-60.89018154,419.7863925,-1.057830811,0.589019775,33110.404,22493.15333,4812,65535,16555202
tubo1_R3D.dv - C=1,51,45:34.5,00:00.4,No Label,0,2,51,313.6612854,278.5900879,1.334601041,4,0.33365026,-53.0979175,419.5185801,-1.067230225,0.801361084,33451.78,22003.15229,4718,65535,16725890
tubo1_R3D.dv - C=1,52,45:34.5,00:00.4,No Label,0,2,52,312.5075378,279.5351868,1.491423922,4,0.372855981,-50.67722791,419.2861575,-1.153747559,0.945098877,33753.792,21397.43251,5355,65535,16876896
tubo1_R3D.dv - C=1,53,45:34.5,00:00.4,No Label,0,2,53,311.353363,280.3968201,1.440323375,4,0.360080844,-53.25737289,419.0027367,-1.154174805,0.861633301,34287.856,21039.49882,5419,65535,17143928
tubo1_R3D.dv - C=1,54,45:34.5,00:00.4,No Label,0,2,54,310.1184998,280.7880859,1.295367247,4,0.323841812,-72.41927969,418.3484589,-1.234863281,0.391265869,33870.678,20266.68199,5462,65535,16935339
tubo1_R3D.dv - C=1,55,45:34.6,00:00.4,No Label,0,2,55,309.1182556,281.651062,1.321066253,4,0.330266563,-49.21355199,418.1882551,-1.000244141,0.862976074,33186.36,19715.1887,5278,65535,16593180
tubo1_R3D.dv - C=1,56,45:34.6,00:00.5,No Label,0,2,56,308.017334,282.5065002,1.394203359,4,0.34855084,-52.15211929,417.952869,-1.100921631,0.855438232,33828.976,19368.2492,5512,65535,16914488
tubo1_R3D.dv - C=1,57,45:34.6,00:00.5,No Label,0,2,57,306.8521118,283.521759,1.545475043,4,0.386368761,-48.93438421,417.783205,-1.165222168,1.015258789,34721.014,19092.14531,6075,65535,17360507
tubo1_R3D.dv - C=1,58,45:34.6,00:00.5,No Label,0,2,58,306.1019287,284.117157,0.957743917,4,0.239435979,-51.56206109,417.6373423,-0.750183105,0.595397949,33071.504,17809.26172,5627,64329,16535752
tubo1_R3D.dv - C=1,59,45:34.6,00:00.5,No Label,0,2,59,304.9382324,285.2138672,1.599050445,4,0.399762611,-46.69747616,417.5335623,-1.163696289,1.096710205,35716.758,19318.48492,6735,65535,17858379
tubo1_R3D.dv - C=1,60,45:34.6,00:00.5,No Label,0,2,60,304.3575439,286.1112061,1.068838692,4,0.267209673,-32.90785606,417.7237566,-0.580688477,0.897338867,33370.036,18534.13357,6490,65535,16685018
tubo1_R3D.dv - C=1,61,45:34.6,00:00.5,No Label,0,2,61,303.6763611,286.5930481,0.834375121,4,0.20859378,-54.72595561,417.5582684,-0.681182861,0.481842041,32376.886,17912.21306,5977,63307,16188443
tubo1_R3D.dv - C=1,62,45:34.6,00:00.5,No Label,0,2,62,303.2149048,287.5110779,1.027482653,4,0.256870663,-26.68684181,417.8539199,-0.461456299,0.918029785,32470.7,19891.65347,5668,65535,16235350
tubo1_R3D.dv - C=1,63,45:34.6,00:00.5,No Label,0,2,63,302.5492554,288.1003418,0.889000059,4,0.222250015,-48.48328828,417.7772838,-0.665649414,0.589263916,32603.356,19338.66241,5634,65337,16301678
tubo1_R3D.dv - C=1,64,45:34.6,00:00.5,No Label,0,2,64,302.3990173,288.5281982,0.453467315,4,0.113366829,-19.34829347,417.9637387,-0.150238037,0.427856445,32656.752,20023.03027,5932,65535,16328376
tubo1_R3D.dv - C=1,65,45:34.6,00:00.5,No Label,0,2,65,301.6498413,289.1159058,0.952189501,4,0.238047375,-51.88685727,417.828474,-0.749176025,0.58770752,33571.768,19632.82959,6368,65535,16785884
tubo1_R3D.dv - C=1,66,45:34.6,00:00.5,No Label,0,2,66,301.4785461,289.4786987,0.401199168,4,0.100299792,-25.2746784,417.9560154,-0.171295166,0.362792969,35302.68,20350.1277,6752,65535,17651340
tubo1_R3D.dv - C=1,67,45:34.6,00:00.5,No Label,0,2,67,300.7684937,289.3781738,0.717133038,4,0.17928326,-98.05811853,417.3744293,-0.71005249,-0.100524902,33697.812,19030.57847,6433,65535,16848906
tubo1_R3D.dv - C=1,68,45:34.7,00:00.5,No Label,0,2,68,301.0999756,288.9985046,0.504012863,4,0.126003216,138.8765262,417.3503696,0.331481934,-0.379669189,31444.924,14389.23627,10042,59608,15722462
tubo1_R3D.dv - C=1,69,45:34.7,00:00.6,No Label,0,2,69,300.5114441,290.0600281,1.213755053,4,0.303438763,-29.00495597,417.6624809,-0.588531494,1.061523438,38495.53,20131.50009,7949,65535,19247765
tubo1_R3D.dv - C=1,70,45:34.7,00:00.6,No Label,0,2,70,300.1986694,290.742218,0.750473919,4,0.18761848,-24.63082219,417.911807,-0.312774658,0.682189941,37715.628,20781.26318,6624,65535,18857814
tubo1_R3D.dv - C=1,71,45:34.7,00:00.6,No Label,0,2,71,298.7688904,291.6591797,1.698554339,4,0.424638585,-57.32673596,417.5259596,-1.429779053,0.91696167,37534.894,21617.78149,5883,65535,18767447
tubo1_R3D.dv - C=1,72,45:34.7,00:00.6,No Label,0,2,72,297.5828247,292.3162842,1.355927025,4,0.338981756,-61.01270759,417.1382835,-1.186065674,0.657104492,38119.566,21885.23921,5062,65535,19059783
tubo1_R3D.dv - C=1,73,45:34.7,00:00.6,No Label,0,2,73,296.5733948,292.6740112,1.070942309,4,0.267735577,-70.48648514,416.6699597,-1.009429932,0.357727051,37329.2,22628.43667,4853,65535,18664600
tubo1_R3D.dv - C=1,74,45:34.7,00:00.6,No Label,0,2,74,296.2706299,292.7167053,0.305760308,4,0.076440077,-81.97348511,416.4845204,-0.302764893,0.042694092,34338.23,21382.97014,5308,65535,17169115
tubo1_R3D.dv - C=1,75,45:34.7,00:00.6,No Label,0,2,75,294.9599304,293.3310242,1.447522272,4,0.361880568,-64.88778339,415.9861179,-1.310699463,0.614318848,37487.514,22597.57706,5149,65535,18743757
tubo1_R3D.dv - C=1,76,45:34.7,00:00.6,No Label,0,2,76,294.4382629,292.9400024,0.651947047,4,0.162986762,-126.8539127,415.3405057,-0.52166748,-0.391021729,34410.85,21488.64333,5153,65535,17205425
tubo1_R3D.dv - C=1,77,45:34.7,00:00.6,No Label,0,2,77,293.7344971,292.7088013,0.740770127,4,0.185192532,-108.1864781,414.6786673,-0.703765869,-0.231201172,33600.404,20600.5149,5359,65535,16800202
tubo1_R3D.dv - C=1,78,45:34.7,00:00.6,No Label,0,2,78,293.4306335,293.1321716,0.521129067,4,0.130282267,-35.66798211,414.7625908,-0.303863525,0.423370361,36053.452,21733.17927,5799,65535,18026726
tubo1_R3D.dv - C=1,79,45:34.7,00:00.6,No Label,0,2,79,292.7211304,292.8631592,0.758790124,4,0.189697531,-110.7646215,414.0706343,-0.709503174,-0.269012451,34488.7,20617.32292,5059,65535,17244350
tubo1_R3D.dv - C=1,80,45:34.8,00:00.6,No Label,0,2,80,292.6688232,293.007782,0.153791387,4,0.038447847,-19.88404451,414.1359685,-0.052307129,0.144622803,35931.63,20796.95357,5703,65535,17965815
tubo1_R3D.dv - C=1,81,45:34.8,00:00.6,No Label,0,2,81,292.664093,293.0718994,0.06429168,4,0.01607292,-4.219321234,414.1779926,-0.004730225,0.064117432,36228.574,20618.3223,5244,65535,18114287
tubo1_R3D.dv - C=1,82,45:34.8,00:00.7,No Label,0,2,82,292.6924744,293.1265259,0.061559334,4,0.015389833,27.45429444,414.2367013,0.028381348,0.054626465,36350.056,20277.12754,5767,65535,18175028
tubo1_R3D.dv - C=1,83,45:34.8,00:00.7,No Label,0,2,83,292.7206421,293.1509705,0.037295552,4,0.009323888,49.04786728,414.2739019,0.028167725,0.02444458,36717.808,20190.78102,6250,65535,18358904
tubo1_R3D.dv - C=1,84,45:34.8,00:00.7,No Label,0,2,84,292.5398865,293.5572205,0.444647788,4,0.111161947,-23.98606638,414.4338631,-0.180755615,0.40625,36362.942,21682.02592,5226,65535,18181471
tubo1_R3D.dv - C=1,85,45:34.8,00:00.7,No Label,0,2,85,292.4711304,294.2653809,0.711490376,4,0.177872594,-5.545535726,414.8873058,-0.068756104,0.7081604,37970.016,22117.28574,5711,65535,18985008
tubo1_R3D.dv - C=1,86,45:34.8,00:00.7,No Label,0,2,86,291.6375122,294.0689087,0.856458146,4,0.214114537,-103.261883,414.1605505,-0.833618164,-0.196472168,36310.656,20913.1898,5449,65535,18155328
tubo1_R3D.dv - C=1,87,45:34.8,00:00.7,No Label,0,2,87,291.5560608,294.364563,0.306668871,4,0.076667218,-15.4026527,414.3132058,-0.081451416,0.295654297,39116.484,21932.75085,6413,65535,19558242
tubo1_R3D.dv - C=1,88,45:34.8,00:00.7,No Label,0,2,88,291.4916992,294.6514893,0.294056281,4,0.07351407,-12.64297638,414.4718456,-0.064361572,0.28692627,35890.81,22053.4972,4612,65535,17945405
tubo1_R3D.dv - C=1,89,45:34.8,00:00.7,No Label,0,2,89,290.5298767,294.8479614,0.981684192,4,0.245421048,-78.45504577,413.9359004,-0.96182251,0.196472168,36256.008,21864.90381,4519,65535,18128004
tubo1_R3D.dv - C=1,90,45:34.8,00:00.7,No Label,0,2,90,290.288269,295.3906555,0.594046414,4,0.148511603,-23.9986712,414.1532549,-0.241607666,0.542694092,39047.882,23485.4088,5189,65535,19523941
tubo1_R3D.dv - C=1,91,45:34.8,00:00.7,No Label,0,2,91,289.5355835,294.6418457,1.061721089,4,0.265430272,-134.8522196,413.0916016,-0.752685547,-0.748809814,34983.362,21551.2714,4651,65535,17491681
tubo1_R3D.dv - C=1,92,45:34.8,00:00.7,No Label,0,2,92,289.4524841,294.8181763,0.194930688,4,0.048732672,-25.23313243,413.1591674,-0.083099365,0.176330566,35666.134,22006.46271,4719,65535,17833067
tubo1_R3D.dv - C=1,93,45:34.9,00:00.7,No Label,0,2,93,288.2687073,294.837677,1.183937465,4,0.295984366,-89.056309,412.3446415,-1.183776855,0.019500732,36075.244,23029.37137,4503,65535,18037622
tubo1_R3D.dv - C=1,94,45:34.9,00:00.8,No Label,0,2,94,287.6331482,294.2272644,0.881214438,4,0.22030361,-133.8439135,411.4638636,-0.635559082,-0.610412598,35089.556,21145.12554,4425,65535,17544778
tubo1_R3D.dv - C=1,95,45:34.9,00:00.8,No Label,0,2,95,287.2400818,294.5325012,0.497665263,4,0.124416316,-52.16881787,411.4076553,-0.393066406,0.305236816,35857.442,23127.17276,4978,65535,17928721
tubo1_R3D.dv - C=1,96,45:34.9,00:00.8,No Label,0,2,96,286.6316528,294.3005676,0.651136687,4,0.162784172,-110.8669793,410.8169039,-0.608428955,-0.231933594,33769.888,20791.77538,4673,65535,16884944
tubo1_R3D.dv - C=1,97,45:34.9,00:00.8,No Label,0,2,97,286.3887329,294.1116943,0.307706367,4,0.076926592,-127.8656223,410.5121132,-0.242919922,-0.188873291,34946.054,22141.08353,4727,65535,17473027
tubo1_R3D.dv - C=1,98,45:34.9,00:00.8,No Label,0,2,98,285.5238342,293.8136902,0.914798449,4,0.228699612,-109.0116785,409.6954289,-0.864898682,-0.29800415,33263.178,21452.7088,4511,65535,16631589
tubo1_R3D.dv - C=1,99,45:34.9,00:00.8,No Label,0,2,99,285.617218,293.9013367,0.128072004,4,0.032018001,46.81527932,409.8233655,0.093383789,0.087646484,32831.904,21062.23803,4908,65535,16415952
tubo1_R3D.dv - C=1,100,45:34.9,00:00.8,No Label,0,2,100,285.3826294,294.0623169,0.284510904,4,0.071127726,-55.5412178,409.7754158,-0.234588623,0.160980225,33832.024,22407.12725,4714,65535,16916012
tubo1_R3D.dv - C=1,101,45:34.9,00:00.8,No Label,0,2,101,284.6812439,293.7047424,0.787274484,4,0.196818621,-117.0131134,409.0304223,-0.701385498,-0.357574463,30456.496,20375.94747,4426,65535,15228248
tubo1_R3D.dv - C=1,102,45:34.9,00:00.8,No Label,0,2,102,284.401825,293.8731384,0.326239419,4,0.081559855,-58.92415418,408.9569898,-0.279418945,0.168395996,32658.674,22727.54885,4020,65535,16329337
tubo1_R3D.dv - C=1,103,45:34.9,00:00.8,No Label,0,2,103,283.8103333,293.4708862,0.715310604,4,0.178827651,-124.2183135,408.2566182,-0.591491699,-0.402252197,30206.886,20003.73593,4359,65535,15103443
tubo1_R3D.dv - C=1,104,45:34.9,00:00.8,No Label,0,2,104,283.6905212,292.9247742,0.559100439,4,0.13977511,-167.6260155,407.7808666,-0.119812012,-0.546112061,30769.356,20242.02868,4135,65535,15384678
tubo1_R3D.dv - C=1,105,45:35.0,00:00.8,No Label,0,2,105,283.484436,293.1697388,0.320123049,4,0.080030762,-40.07345466,407.8135863,-0.206085205,0.2449646,32194.904,22358.02712,4631,65535,16097452
tubo1_R3D.dv - C=1,106,45:35.0,00:00.8,No Label,0,2,106,282.8435364,292.770874,0.754881088,4,0.188720272,-121.8962266,407.081381,-0.640899658,-0.398864746,28570.408,19896.30722,4138,65171,14285204
tubo1_R3D.dv - C=1,107,45:35.0,00:00.9,No Label,0,2,107,282.743866,292.8800964,0.147863876,4,0.036965969,-42.38190646,407.0907081,-0.09967041,0.109222412,30377.96,20792.76076,4463,65535,15188980
tubo1_R3D.dv - C=1,1,45:34.1,00:00.0,No Label,0,3,1,382.182251,252.3696442,0,0,0,0,457.9887665,0,0,31801.11222,25613.91333,3626,65535,28621001
tubo1_R3D.dv - C=1,2,45:34.2,00:00.0,No Label,0,3,2,381.403656,252.6571655,0.829987146,4,0.207496786,-69.73176186,457.4979695,-0.778594971,0.287521362,31023.26889,25566.05081,3798,65535,27920942
tubo1_R3D.dv - C=1,3,45:34.2,00:00.0,No Label,0,3,3,380.2123108,253.1733551,1.298366319,4,0.32459158,-66.5737936,456.7911438,-1.191345215,0.516189575,32375.70667,25629.39444,3615,65535,29138136
tubo1_R3D.dv - C=1,4,45:34.2,00:00.1,No Label,0,3,4,379.2539368,253.2985382,0.966515173,4,0.241628793,-82.55821029,456.063261,-0.958374023,0.125183105,31948.70444,25082.11611,3742,65535,28753834
tubo1_R3D.dv - C=1,5,45:34.2,00:00.1,No Label,0,3,5,378.2454224,253.4734344,1.023567291,4,0.255891823,-80.1617011,455.3222831,-1.008514404,0.17489624,32323.88444,24971.75179,3581,65535,29091496
tubo1_R3D.dv - C=1,6,45:34.2,00:00.1,No Label,0,3,6,377.2805176,253.8471832,1.034760549,4,0.258690137,-68.8265474,454.7295695,-0.964904785,0.373748779,30743.57889,24617.61339,3568,65535,27669221
tubo1_R3D.dv - C=1,7,45:34.2,00:00.1,No Label,0,3,7,376.0560913,254.1807251,1.269042895,4,0.317260724,-74.76204386,453.9008976,-1.22442627,0.33354187,32305.64,25272.92869,3670,65535,29075076
tubo1_R3D.dv - C=1,8,45:34.2,00:00.1,No Label,0,3,8,375.2418823,254.3063049,0.823836492,4,0.205959123,-81.23212211,453.2969964,-0.814208984,0.125579834,31558.05778,24619.02229,3432,65535,28402252
tubo1_R3D.dv - C=1,9,45:34.2,00:00.1,No Label,0,3,9,374.3002319,254.4785614,0.957276214,4,0.239319053,-79.63354746,452.6146284,-0.941650391,0.17225647,31460.79444,24404.23538,3594,65535,28314715
tubo1_R3D.dv - C=1,10,45:34.2,00:00.1,No Label,0,3,10,373.3585205,254.9237518,1.041640499,4,0.260410125,-64.69779305,452.0870537,-0.941711426,0.44519043,30994.54556,24672.4722,3593,65535,27895091
tubo1_R3D.dv - C=1,11,45:34.2,00:00.1,No Label,0,3,11,372.4385986,255.1960754,0.959383346,4,0.239845836,-73.50977749,451.481502,-0.919921875,0.272323608,31061.81,24448.08994,3564,65535,27955629
tubo1_R3D.dv - C=1,12,45:34.2,00:00.1,No Label,0,3,12,371.5424194,255.6331635,0.997087302,4,0.249271826,-64.00045629,450.9901149,-0.896179199,0.437088013,31121.72222,24175.0211,3461,65535,28009550
tubo1_R3D.dv - C=1,13,45:34.2,00:00.1,No Label,0,3,13,370.8697815,256.0598145,0.796538056,4,0.199134514,-57.61328949,450.6784035,-0.672637939,0.426651001,32616.14222,24297.09974,3728,65535,29354528
tubo1_R3D.dv - C=1,14,45:34.2,00:00.1,No Label,0,3,14,369.8054199,256.7336426,1.25972612,4,0.31493153,-57.66288525,450.1868632,-1.064361572,0.673828125,32101.35444,24272.79304,3819,65535,28891219
tubo1_R3D.dv - C=1,15,45:34.3,00:00.1,No Label,0,3,15,368.5086975,257.1982422,1.377440311,4,0.344360078,-70.28808515,449.3880238,-1.296722412,0.464599609,33627.12667,24290.02836,4163,65535,30264414
tubo1_R3D.dv - C=1,16,45:34.3,00:00.1,No Label,0,3,16,367.3173828,257.7655029,1.319475448,4,0.329868862,-64.53796287,448.7372441,-1.191314697,0.567260742,32041.08,24169.77107,3796,65535,28836972
tubo1_R3D.dv - C=1,17,45:34.3,00:00.2,No Label,0,3,17,365.5301208,258.282135,1.860433828,4,0.465108457,-73.87741425,447.57338,-1.787261963,0.51663208,33279.40556,24020.0896,3823,65535,29951465
tubo1_R3D.dv - C=1,18,45:34.3,00:00.2,No Label,0,3,18,364.370575,258.6722412,1.223408983,4,0.305852246,-71.40556903,446.8525979,-1.159545898,0.390106201,31191.82111,23475.65106,3534,65535,28072639
tubo1_R3D.dv - C=1,19,45:34.3,00:00.2,No Label,0,3,19,362.4351807,259.3162537,2.03973113,4,0.509932783,-71.59493061,445.6502885,-1.935394287,0.644012451,31654.82222,23518.78544,3905,65535,28489340
tubo1_R3D.dv - C=1,20,45:34.3,00:00.2,No Label,0,3,20,360.7595215,259.7000427,1.719048496,4,0.429762124,-77.09967921,444.5127046,-1.67565918,0.383789063,30963.30889,23039.89588,3553,65535,27866978
tubo1_R3D.dv - C=1,21,45:34.3,00:00.2,No Label,0,3,21,359.1060181,260.4579468,1.818926086,4,0.454731522,-65.37510679,443.6163593,-1.653503418,0.757904053,32498.35,23512.67431,4339,65535,29248515
tubo1_R3D.dv - C=1,22,45:34.3,00:00.2,No Label,0,3,22,357.3322449,261.1259766,1.895398411,4,0.473849603,-69.36292644,442.5755403,-1.773773193,0.668029785,31413.04667,23353.76382,4194,65535,28271742
tubo1_R3D.dv - C=1,23,45:34.3,00:00.2,No Label,0,3,23,355.6913452,261.5931396,1.706104638,4,0.42652616,-74.10844319,441.5283726,-1.640899658,0.467163086,30282.48333,22988.32222,3748,65535,27254235
tubo1_R3D.dv - C=1,24,45:34.3,00:00.2,No Label,0,3,24,354.5841675,262.1025391,1.218741276,4,0.304685319,-65.29345401,440.9395342,-1.107177734,0.509399414,30559.46667,22312.87476,4129,65535,27503520
tubo1_R3D.dv - C=1,25,45:34.3,00:00.2,No Label,0,3,25,353.4233398,262.5422363,1.2413116,4,0.3103279,-69.25441731,440.2686487,-1.160827637,0.439697266,29452.45111,22628.11241,4102,65535,26507206
tubo1_R3D.dv - C=1,26,45:34.3,00:00.2,No Label,0,3,26,351.8355713,263.0435181,1.665020229,4,0.416255057,-72.47839307,439.2950735,-1.587768555,0.501281738,29032.80778,21631.37996,3999,65535,26129527
tubo1_R3D.dv - C=1,27,45:34.3,00:00.2,No Label,0,3,27,350.4681702,263.6931458,1.513869863,4,0.378467466,-64.58850235,438.5909409,-1.367401123,0.649627686,29311.95222,22665.0693,4088,65535,26380757
tubo1_R3D.dv - C=1,28,45:34.3,00:00.2,No Label,0,3,28,348.9839783,264.1367493,1.549067351,4,0.387266838,-73.3594165,437.6734392,-1.484191895,0.443603516,29226.12333,21776.03284,4023,65462,26303511
tubo1_R3D.dv - C=1,29,45:34.4,00:00.2,No Label,0,3,29,347.9065247,264.6968079,1.214319528,4,0.303579882,-62.53471717,437.1536915,-1.077453613,0.560058594,29465.25667,21797.61214,3682,65375,26518731
