Image Name," ""Image Plane"""," ""Image Date and Time"""," ""Elapsed Time"""," ""Stage Label"""," ""Wavelength"""," ""Object #"""," ""Frame #"""," ""X"""," ""Y"""," ""Distance"""," ""Time Interval"""," ""Velocity"""," ""Absolute Angle"""," ""Distance To Origin"""," ""Delta X"""," ""Delta Y"""," ""Avgerage Intensity"""," ""Intensity S.D."""," ""Minimum Intensity"""," ""Maximum Intensity"""," ""Total Intensity"""
Test_set,271," ""16:38:17.033"""," ""00:00:00.686"""," ""No Label""",0,1,271,296.894,278.329,1.71123,0.002,855.613,100.953,406.956, , ,1536.26,1226.46,100,3880,1.22E+06
Test_set,272," ""16:38:17.036"""," ""00:00:00.689"""," ""No Label""",0,1,272,298.904,277.62,2.13113,0.003,710.377,109.427,407.942, , ,1474.87,1222.03,100,3871,1.17E+06
Test_set,273," ""16:38:17.038"""," ""00:00:00.691"""," ""No Label""",0,1,273,300.367,277.335,1.49038,0.002,745.188,101.027,408.821, , ,1441.52,1198.31,100,3880,1.14E+06
Test_set,274," ""16:38:17.040"""," ""00:00:00.693"""," ""No Label""",0,1,274,301.485,276.927,1.19075,0.002,595.376,110.041,409.368, , ,1401.04,1196.18,100,4060,1.11E+06
Test_set,275," ""16:38:17.043"""," ""00:00:00.696"""," ""No Label""",0,1,275,302.224,276.919,0.73924,0.003,246.413,90.6222,409.907, , ,1382.31,1217.77,100,3818,1.09E+06
Test_set,276," ""16:38:17.046"""," ""00:00:00.699"""," ""No Label""",0,1,276,303.174,276.851,0.952486,0.003,317.495,94.1047,410.562, , ,1316.95,1189.83,100,3790,1.04E+06
Test_set,277," ""16:38:17.048"""," ""00:00:00.701"""," ""No Label""",0,1,277,303.829,276.853,0.654636,0.002,327.318,89.8024,411.047, , ,1295.95,1190.64,100,3966,1.03E+06
Test_set,278," ""16:38:17.050"""," ""00:00:00.703"""," ""No Label""",0,1,278,304.896,276.74,1.07294,0.002,536.471,96.0705,411.76, , ,1273.08,1166.01,100,3682,1.01E+06
Test_set,279," ""16:38:17.053"""," ""00:00:00.706"""," ""No Label""",0,1,279,306.075,276.276,1.26649,0.003,422.164,111.484,412.323, , ,1340.33,1171.59,100,3597,1.06E+06
Test_set,280," ""16:38:17.055"""," ""00:00:00.708"""," ""No Label""",0,1,280,307.541,275.721,1.56825,0.002,784.125,110.732,413.042, , ,1398.85,1146.16,100,3671,1.11E+06
Test_set,281," ""16:38:17.058"""," ""00:00:00.711"""," ""No Label""",0,1,281,311.152,274.879,3.70801,0.003,1236,103.121,415.18, , ,1509.8,1131.83,100,3594,1.20E+06
Test_set,282," ""16:38:17.060"""," ""00:00:00.713"""," ""No Label""",0,1,282,314.471,273.841,3.47741,0.002,1738.71,107.366,416.991, , ,1533.7,1147.8,100,3694,1.21E+06
Test_set,283," ""16:38:17.063"""," ""00:00:00.716"""," ""No Label""",0,1,283,317.407,273.216,3.00111,0.003,1000.37,102.024,418.801, , ,1524.7,1151.33,100,3668,1.21E+06
Test_set,284," ""16:38:17.065"""," ""00:00:00.718"""," ""No Label""",0,1,284,319.844,272.558,2.52416,0.002,1262.08,105.102,420.224, , ,1433.04,1142.91,100,3630,1.13E+06
Test_set,285," ""16:38:17.067"""," ""00:00:00.720"""," ""No Label""",0,1,285,322.045,272.471,2.20281,0.002,1101.41,92.2724,421.845, , ,1389.45,1151.63,100,3645,1.10E+06
Test_set,286," ""16:38:17.070"""," ""00:00:00.723"""," ""No Label""",0,1,286,323.349,271.901,1.42375,0.003,474.584,113.614,422.474, , ,1364.57,1133.64,100,3679,1.08E+06
Test_set,287," ""16:38:17.073"""," ""00:00:00.726"""," ""No Label""",0,1,287,324.054,271.806,0.710717,0.003,236.906,97.6594,422.953, , ,1328.65,1139.4,100,3678,1.05E+06
Test_set,288," ""16:38:17.075"""," ""00:00:00.728"""," ""No Label""",0,1,288,324.887,271.805,0.833222,0.002,416.611,90.0546,423.591, , ,1332.82,1172.66,100,3693,1.06E+06
Test_set,289," ""16:38:17.077"""," ""00:00:00.730"""," ""No Label""",0,1,289,325.541,271.691,0.663771,0.002,331.885,99.8933,424.02, , ,1276.45,1153.46,100,3757,1.01E+06
Test_set,290," ""16:38:17.080"""," ""00:00:00.733"""," ""No Label""",0,1,290,326.327,271.587,0.793324,0.003,264.441,97.5043,424.558, , ,1357.84,1192.33,100,3975,1.08E+06
Test_set,291," ""16:38:17.082"""," ""00:00:00.735"""," ""No Label""",0,1,291,326.589,271.465,0.288686,0.002,144.343,115.148,424.68, , ,1365.4,1188.77,100,4060,1.08E+06
Test_set,292," ""16:38:17.085"""," ""00:00:00.738"""," ""No Label""",0,1,292,327.7,270.801,1.29472,0.003,431.574,120.834,425.113, , ,1410.52,1197.9,100,3895,1.12E+06
Test_set,293," ""16:38:17.087"""," ""00:00:00.740"""," ""No Label""",0,1,293,328.973,270.809,1.27267,0.002,636.336,89.625,426.1, , ,1571.83,1208.88,100,4013,1.24E+06
Test_set,294," ""16:38:17.089"""," ""00:00:00.742"""," ""No Label""",0,1,294,330.761,270.542,1.80799,0.002,903.996,98.5168,427.312, , ,1634.49,1212.32,100,4080,1.29E+06
Test_set,295," ""16:38:17.092"""," ""00:00:00.745"""," ""No Label""",0,1,295,332.88,270.449,2.12052,0.003,706.841,92.5026,428.896, , ,1691.39,1231.52,100,4037,1.34E+06
Test_set,296," ""16:38:17.095"""," ""00:00:00.748"""," ""No Label""",0,1,296,334.408,269.749,1.68065,0.003,560.216,114.598,429.643, , ,1761.51,1241.71,100,4172,1.40E+06
Test_set,297," ""16:38:17.097"""," ""00:00:00.750"""," ""No Label""",0,1,297,335.229,269.733,0.821819,0.002,410.909,91.1427,430.273, , ,1789.5,1266.61,100,4301,1.42E+06
Test_set,298," ""16:38:17.099"""," ""00:00:00.752"""," ""No Label""",0,1,298,335.901,269.772,0.673235,0.002,336.618,86.6556,430.821, , ,1771.02,1271.69,100,4308,1.40E+06
Test_set,299," ""16:38:17.102"""," ""00:00:00.755"""," ""No Label""",0,1,299,336.943,269.776,1.04145,0.003,347.15,89.7952,431.636, , ,1743.54,1262.19,107,4175,1.38E+06
Test_set,300," ""16:38:17.104"""," ""00:00:00.757"""," ""No Label""",0,1,300,337.801,269.795,0.858822,0.002,429.411,88.7336,432.318, , ,1739.94,1288.29,100,4298,1.38E+06
Test_set,301," ""16:38:17.107"""," ""00:00:00.760"""," ""No Label""",0,1,301,338.743,269.775,0.941406,0.003,313.802,91.2205,433.042, , ,1725.01,1319.04,100,4500,1.37E+06
Test_set,302," ""16:38:17.109"""," ""00:00:00.762"""," ""No Label""",0,1,302,339.683,269.83,0.941818,0.002,470.909,86.6583,433.812, , ,1764.11,1385.87,100,4404,1.40E+06
Test_set,303," ""16:38:17.112"""," ""00:00:00.765"""," ""No Label""",0,1,303,340.702,269.748,1.02202,0.003,340.674,94.5952,434.559, , ,1820.5,1424.77,100,4752,1.44E+06
Test_set,304," ""16:38:17.114"""," ""00:00:00.767"""," ""No Label""",0,1,304,341.885,269.758,1.18327,0.002,591.635,89.5109,435.494, , ,1956.5,1425.89,130,4521,1.55E+06
Test_set,305," ""16:38:17.116"""," ""00:00:00.769"""," ""No Label""",0,1,305,343.419,269.729,1.53482,0.002,767.412,91.0915,436.681, , ,2100.48,1379.18,139,4534,1.66E+06
Test_set,306," ""16:38:17.119"""," ""00:00:00.772"""," ""No Label""",0,1,306,344.915,269.691,1.49632,0.003,498.774,91.4411,437.835, , ,2089.98,1371.04,125,4474,1.66E+06
Test_set,307," ""16:38:17.121"""," ""00:00:00.774"""," ""No Label""",0,1,307,346.251,269.691,1.3353,0.002,667.648,89.9975,438.888, , ,2122.31,1326.98,185,4533,1.68E+06
Test_set,308," ""16:38:17.124"""," ""00:00:00.777"""," ""No Label""",0,1,308,347.118,269.802,0.874458,0.003,291.486,82.7161,439.641, , ,2094.11,1283.76,185,4322,1.66E+06
Test_set,309," ""16:38:17.126"""," ""00:00:00.779"""," ""No Label""",0,1,309,347.881,269.697,0.76988,0.002,384.94,97.8671,440.179, , ,2058.98,1294.01,119,4515,1.63E+06
Test_set,310," ""16:38:17.129"""," ""00:00:00.782"""," ""No Label""",0,1,310,348.672,269.58,0.800128,0.003,266.709,98.4198,440.733, , ,1997.44,1310.05,167,4519,1.58E+06
Test_set,311," ""16:38:17.131"""," ""00:00:00.784"""," ""No Label""",0,1,311,349.469,269.488,0.802232,0.002,401.116,96.5685,441.308, , ,2146.68,1328.99,148,4744,1.70E+06
Test_set,312," ""16:38:17.134"""," ""00:00:00.787"""," ""No Label""",0,1,312,349.566,268.679,0.814793,0.003,271.598,173.14,440.891, , ,2091.44,1356,116,4701,1.66E+06
Test_set,313," ""16:38:17.136"""," ""00:00:00.789"""," ""No Label""",0,1,313,350.432,268.543,0.87583,0.002,437.915,98.9343,441.495, , ,2187.91,1384.76,214,4784,1.73E+06
Test_set,314," ""16:38:17.139"""," ""00:00:00.792"""," ""No Label""",0,1,314,350.516,268.626,0.118241,0.003,39.4137,45.7006,441.612, , ,2102.69,1398.8,171,4804,1.67E+06
Test_set,315," ""16:38:17.141"""," ""00:00:00.794"""," ""No Label""",0,1,315,351.302,268.513,0.794032,0.002,397.016,98.1666,442.168, , ,2147.49,1403.5,191,4655,1.70E+06
Test_set,316," ""16:38:17.144"""," ""00:00:00.797"""," ""No Label""",0,1,316,351.328,268.556,0.0505814,0.003,16.8605,30.3709,442.215, , ,2234.32,1431.21,193,5063,1.77E+06
Test_set,317," ""16:38:17.146"""," ""00:00:00.799"""," ""No Label""",0,1,317,351.382,268.552,0.05404,0.002,27.02,94.6321,442.255, , ,2276.91,1448.84,212,4883,1.80E+06
Test_set,318," ""16:38:17.149"""," ""00:00:00.802"""," ""No Label""",0,1,318,351.439,268.593,0.0710549,0.003,23.685,54.3508,442.326, , ,2334.01,1472.14,242,5163,1.85E+06
Test_set,319," ""16:38:17.151"""," ""00:00:00.804"""," ""No Label""",0,1,319,351.495,268.643,0.0741095,0.002,37.0547,48.4723,442.4, , ,2406.21,1473.76,218,5055,1.91E+06
Test_set,320," ""16:38:17.154"""," ""00:00:00.807"""," ""No Label""",0,1,320,351.563,268.69,0.0832011,0.003,27.7337,55.1733,442.483, , ,2280.93,1468.38,228,4905,1.81E+06
Test_set,321," ""16:38:17.157"""," ""00:00:00.810"""," ""No Label""",0,1,321,352.505,268.549,0.952814,0.003,317.605,98.5356,443.146, , ,2198.41,1476.12,221,4748,1.74E+06
Test_set,322," ""16:38:17.159"""," ""00:00:00.812"""," ""No Label""",0,1,322,353.225,268.375,0.740113,0.002,370.056,103.55,443.614, , ,2230.93,1480.5,156,4983,1.77E+06
Test_set,323," ""16:38:17.161"""," ""00:00:00.814"""," ""No Label""",0,1,323,353.315,267.664,0.716554,0.002,358.277,172.802,443.256, , ,2287.96,1471.97,218,5129,1.81E+06
Test_set,324," ""16:38:17.164"""," ""00:00:00.817"""," ""No Label""",0,1,324,353.354,267.666,0.0394131,0.003,13.1377,87.2484,443.288, , ,2314.32,1462.93,214,5079,1.83E+06
Test_set,325," ""16:38:17.166"""," ""00:00:00.819"""," ""No Label""",0,1,325,353.302,267.664,0.0524286,0.002,26.2143,-91.9348,443.245, , ,2319.6,1463.6,172,5071,1.84E+06
Test_set,326," ""16:38:17.169"""," ""00:00:00.822"""," ""No Label""",0,1,326,353.369,267.699,0.0753442,0.003,25.1147,62.6047,443.319, , ,2338.26,1445.21,217,5055,1.85E+06
Test_set,327," ""16:38:17.172"""," ""00:00:00.825"""," ""No Label""",0,1,327,353.447,267.736,0.0871933,0.003,29.0644,64.7893,443.405, , ,2375.68,1415,204,5186,1.88E+06
Test_set,328," ""16:38:17.174"""," ""00:00:00.827"""," ""No Label""",0,1,328,353.519,267.744,0.0719422,0.002,35.9711,83.888,443.466, , ,2301.2,1433.11,207,5161,1.82E+06
Test_set,329," ""16:38:17.177"""," ""00:00:00.830"""," ""No Label""",0,1,329,354.343,267.681,0.826714,0.003,275.571,94.3422,444.086, , ,2396.17,1438.84,264,5251,1.90E+06
Test_set,330," ""16:38:17.179"""," ""00:00:00.832"""," ""No Label""",0,1,330,354.441,267.647,0.103841,0.002,51.9203,109.575,444.143, , ,2483.63,1426.78,230,5245,1.97E+06
Test_set,331," ""16:38:17.182"""," ""00:00:00.835"""," ""No Label""",0,1,331,354.438,267.703,0.0567102,0.003,18.9034,-2.83777,444.175, , ,2586.98,1366.32,207,5369,2.05E+06
Test_set,332," ""16:38:17.185"""," ""00:00:00.838"""," ""No Label""",0,1,332,354.359,267.847,0.164042,0.003,54.6806,-28.8538,444.199, , ,2761.39,1244.86,286,5208,2.19E+06
Test_set,333," ""16:38:17.187"""," ""00:00:00.840"""," ""No Label""",0,1,333,354.235,267.831,0.125602,0.002,62.8009,-97.1182,444.09, , ,2791.59,1198.3,249,4840,2.21E+06
Test_set,334," ""16:38:17.189"""," ""00:00:00.842"""," ""No Label""",0,1,334,354.353,267.858,0.121554,0.002,60.7769,77.3246,444.2, , ,2826.59,1199.16,337,4986,2.24E+06
Test_set,335," ""16:38:17.192"""," ""00:00:00.845"""," ""No Label""",0,1,335,354.314,267.893,0.0520479,0.003,17.3493,-48.28,444.19, , ,2862.67,1219.99,357,5134,2.27E+06
Test_set,336," ""16:38:17.195"""," ""00:00:00.848"""," ""No Label""",0,1,336,354.378,267.89,0.0637176,0.003,21.2392,92.4431,444.239, , ,2950.23,1246.16,231,5113,2.34E+06
Test_set,337," ""16:38:17.197"""," ""00:00:00.850"""," ""No Label""",0,1,337,354.314,267.955,0.0915032,0.002,45.7516,-44.2704,444.228, , ,3008.11,1242.06,391,5448,2.38E+06
Test_set,338," ""16:38:17.200"""," ""00:00:00.853"""," ""No Label""",0,1,338,354.284,268.009,0.0611133,0.003,20.3711,-29.4965,444.236, , ,3038.46,1236.54,379,5144,2.41E+06
Test_set,339," ""16:38:17.202"""," ""00:00:00.855"""," ""No Label""",0,1,339,354.344,268.015,0.0600824,0.002,30.0412,84.2866,444.287, , ,3077.63,1242.8,402,5146,2.44E+06
Test_set,340," ""16:38:17.205"""," ""00:00:00.858"""," ""No Label""",0,1,340,354.283,268.026,0.061574,0.003,20.5247,-79.52,444.246, , ,3077.37,1232.15,347,5265,2.44E+06
Test_set,341," ""16:38:17.208"""," ""00:00:00.861"""," ""No Label""",0,1,341,354.399,267.988,0.122152,0.003,40.7173,107.896,444.316, , ,3175.25,1279.07,417,5632,2.51E+06
Test_set,342," ""16:38:17.210"""," ""00:00:00.863"""," ""No Label""",0,1,342,354.302,268.087,0.138715,0.002,69.3576,-44.5544,444.298, , ,3153.03,1263.35,412,5352,2.50E+06
Test_set,343," ""16:38:17.212"""," ""00:00:00.865"""," ""No Label""",0,1,343,354.357,268.064,0.0595403,0.002,29.7701,112.385,444.328, , ,3150.03,1246.97,424,5246,2.49E+06
Test_set,344," ""16:38:17.215"""," ""00:00:00.868"""," ""No Label""",0,1,344,354.369,268.056,0.0145583,0.003,4.85275,123.89,444.333, , ,3172.14,1258.74,413,5295,2.51E+06
Test_set,345," ""16:38:17.218"""," ""00:00:00.871"""," ""No Label""",0,1,345,354.381,268.082,0.0277983,0.003,9.26612,24.9333,444.357, , ,3181.45,1247.24,359,5255,2.52E+06
Test_set,346," ""16:38:17.220"""," ""00:00:00.873"""," ""No Label""",0,1,346,354.439,268.033,0.0756957,0.002,37.8478,129.389,444.375, , ,3219.83,1261.87,362,5307,2.55E+06
Test_set,347," ""16:38:17.223"""," ""00:00:00.876"""," ""No Label""",0,1,347,354.345,268.069,0.101072,0.003,33.6905,-69.442,444.321, , ,3207.59,1264.56,384,5376,2.54E+06
Test_set,348," ""16:38:17.225"""," ""00:00:00.878"""," ""No Label""",0,1,348,354.358,268.069,0.0132794,0.002,6.63969,91.4486,444.331, , ,3235.26,1266.89,425,5370,2.56E+06
Test_set,349," ""16:38:17.228"""," ""00:00:00.881"""," ""No Label""",0,1,349,354.426,268.061,0.0684475,0.003,22.8158,96.6055,444.381, , ,3240.07,1262.06,405,5306,2.57E+06
Test_set,350," ""16:38:17.230"""," ""00:00:00.883"""," ""No Label""",0,1,350,354,268,0.430427,0.002,215.214,-98.1152,444.005, , ,2279.9,930.653,540,4363,1.81E+06
Test_set,351," ""16:38:17.233"""," ""00:00:00.886"""," ""No Label""",0,1,351,354,268,0,0.003,0,0,444.005, , ,1467.25,613.184,291,2756,1.16E+06
Test_set,352," ""16:38:17.236"""," ""00:00:00.889"""," ""No Label""",0,1,352,354,268,0,0.003,0,0,444.005, , ,1189.35,486.827,133,2311,941963
