Image Name,Image Plane,Image Date and Time,Elapsed Time,Stage Label,Wavelength,Object #,Frame #,X,Y,Distance,Time Interval,Velocity,Absolute Angle,Distance To Origin,Delta X,Delta Y,Avgerage Intensity,Intensity S.D.,Minimum Intensity,Maximum Intensity,Total Intensity
tubo4_R3D.dv - C=1,263,39:28.6,00:02.6,No Label,0,1,263,376.069397,167.2450104,0.807354211,4,0.201838553,85.50477645,411.5812008,0.804870605,0.063278198,18973.08933,13649.28844,3681,42634,14229817
tubo4_R3D.dv - C=1,264,39:28.6,00:02.6,No Label,0,1,264,376.8545227,167.3872986,0.797915002,4,0.19947875,79.72785525,412.3564465,0.785125732,0.142288208,18646.60667,13249.55564,3670,42230,13984955
tubo4_R3D.dv - C=1,265,39:28.6,00:02.6,No Label,0,1,265,377.7403564,167.7128143,0.943748863,4,0.235937216,69.82328316,413.2981551,0.88583374,0.325515747,18075.35467,13317.53357,3596,46518,13556516
tubo4_R3D.dv - C=1,266,39:28.6,00:02.6,No Label,0,1,266,378.6524658,168.2035065,1.035723074,4,0.258930769,61.72090676,414.3309178,0.912109375,0.490692139,17632.51467,12887.77094,3534,41311,13224386
tubo4_R3D.dv - C=1,267,39:28.6,00:02.7,No Label,0,1,267,379.6889648,168.4580078,1.067286821,4,0.266821705,76.20461231,415.3815239,1.036499023,0.254501343,17922.37733,13049.87002,3767,40900,13441783
tubo4_R3D.dv - C=1,268,39:28.6,00:02.7,No Label,0,1,268,380.6047058,168.6005554,0.926769302,4,0.231692325,81.15220546,416.2764579,0.915740967,0.142547607,17542.72533,13123.31999,3488,44056,13157044
tubo4_R3D.dv - C=1,269,39:28.7,00:02.7,No Label,0,1,269,381.6179199,169.1840057,1.169195069,4,0.292298767,60.06494535,417.4391747,1.013214111,0.583450317,17686.10533,12985.43343,3757,42453,13264579
tubo4_R3D.dv - C=1,270,39:28.7,00:02.7,No Label,0,1,270,382.7563477,169.3583984,1.151707654,4,0.287926913,81.29078533,418.5507004,1.138427734,0.1743927,17975.13333,13050.37172,3281,40597,13481350
tubo4_R3D.dv - C=1,271,39:28.7,00:02.7,No Label,0,1,271,383.7754517,169.6017761,1.047762219,4,0.261940555,76.56852705,419.5811718,1.019104004,0.243377686,17424.81867,13001.9375,3581,41177,13068614
tubo4_R3D.dv - C=1,272,39:28.7,00:02.7,No Label,0,1,272,384.4430542,169.9411163,0.748895806,4,0.187223952,63.0559699,420.3289723,0.667602539,0.33934021,17368.29733,12386.8868,3640,38882,13026223
tubo4_R3D.dv - C=1,273,39:28.7,00:02.7,No Label,0,1,273,385.1702881,170.1169739,0.748194495,4,0.187048624,76.40593341,421.0652392,0.727233887,0.175857544,18082.89867,13020.05676,3715,41607,13562174
tubo4_R3D.dv - C=1,274,39:28.7,00:02.7,No Label,0,1,274,385.8437805,170.2225189,0.681712411,4,0.170428103,81.09351342,421.7239961,0.673492432,0.105545044,17275.41067,12397.70991,3664,40396,12956558
tubo4_R3D.dv - C=1,275,39:28.7,00:02.7,No Label,0,1,275,386.7965088,170.3453369,0.960612002,4,0.240153001,82.65447473,422.6453277,0.952728271,0.122817993,17979.596,12971.3179,3663,40955,13484697
tubo4_R3D.dv - C=1,276,39:28.7,00:02.8,No Label,0,1,276,387.524353,170.4516907,0.735573489,4,0.183893372,81.68675255,423.3543469,0.727844238,0.10635376,17027.76933,12191.10379,3383,38725,12770827
tubo4_R3D.dv - C=1,277,39:28.7,00:02.8,No Label,0,1,277,388.4945374,170.433075,0.970362907,4,0.242590727,91.09932319,424.2351218,0.970184326,-0.018615723,18307.14667,12833.38206,3744,41376,13730360
tubo4_R3D.dv - C=1,278,39:28.8,00:02.8,No Label,0,1,278,388.9953308,170.468338,0.502033435,4,0.125508359,85.97227382,424.7079251,0.500793457,0.035263062,18166.39733,12753.11457,3782,40517,13624798
tubo4_R3D.dv - C=1,279,39:28.8,00:02.8,No Label,0,1,279,389.6968994,170.5913086,0.712264185,4,0.178066046,80.05828557,425.3998918,0.701568604,0.122970581,16968.784,12321.90324,3682,39066,12726588
tubo4_R3D.dv - C=1,280,39:28.8,00:02.8,No Label,0,1,280,390.7339783,171.2761536,1.242797325,4,0.310699331,56.56088742,426.6246155,1.037078857,0.684844971,17233.34533,12535.33164,3347,40450,12925009
tubo4_R3D.dv - C=1,281,39:28.8,00:02.8,No Label,0,1,281,391.7706909,171.3202972,1.037652049,4,0.259413012,87.56186753,427.5920001,1.036712646,0.044143677,17618.24933,12844.88549,3631,40988,13213687
tubo4_R3D.dv - C=1,282,39:28.8,00:02.8,No Label,0,1,282,392.6754761,171.4474487,0.913675916,4,0.228418979,82.00055188,428.4720028,0.904785156,0.127151489,17261.392,12393.79105,3598,38914,12946044
tubo4_R3D.dv - C=1,283,39:28.8,00:02.8,No Label,0,1,283,393.9597778,171.4244385,1.284507873,4,0.321126968,91.02650964,429.6401339,1.284301758,-0.023010254,17702.5,12685.86864,3654,40070,13276875
tubo4_R3D.dv - C=1,284,39:28.8,00:02.9,No Label,0,1,284,394.9285583,171.4882202,0.970877851,4,0.242719463,86.23331869,430.5540336,0.968780518,0.063781738,17587.476,12489.66494,3511,39117,13190607
tubo4_R3D.dv - C=1,285,39:28.8,00:02.9,No Label,0,1,285,396.0486755,171.7780914,1.157016783,4,0.289254196,75.49099226,431.6969609,1.120117188,0.289871216,17564.16267,12927.26538,3620,42661,13173122
tubo4_R3D.dv - C=1,286,39:28.9,00:02.9,No Label,0,1,286,396.8663025,172.2460938,0.942093416,4,0.235523354,60.21361686,432.6333076,0.817626953,0.468002319,17199.99467,12460.73695,3417,39220,12899996
tubo4_R3D.dv - C=1,287,39:28.9,00:02.9,No Label,0,1,287,397.8906555,172.3512115,1.029732429,4,0.257433107,84.14096066,433.6149373,1.024353027,0.105117798,18113.69067,13102.64393,3637,42114,13585268
tubo4_R3D.dv - C=1,288,39:28.9,00:02.9,No Label,0,1,288,398.6061401,172.5146942,0.733924262,4,0.183481065,77.12937688,434.3364763,0.715484619,0.163482666,16619.95333,12241.89251,3642,39721,12464965
tubo4_R3D.dv - C=1,289,39:28.9,00:02.9,No Label,0,1,289,399.7990112,173.0504913,1.30767733,4,0.326919332,65.81206119,435.6440312,1.192871094,0.535797119,17595.27333,12979.07189,3655,41061,13196455
tubo4_R3D.dv - C=1,290,39:28.9,00:02.9,No Label,0,1,290,400.7048035,173.1499634,0.911237764,4,0.227809441,83.73309097,436.5148902,0.905792236,0.099472046,17031.08,12392.69906,3468,40039,12773310
tubo4_R3D.dv - C=1,291,39:28.9,00:02.9,No Label,0,1,291,401.7663879,173.1986694,1.062701215,4,0.265675304,87.37315547,437.508868,1.061584473,0.048706055,17547.22533,12738.73009,3691,40440,13160419
tubo4_R3D.dv - C=1,292,39:28.9,00:03.0,No Label,0,1,292,402.9450989,173.3538971,1.188888178,4,0.297222045,82.49780383,438.652854,1.178710938,0.155227661,17858.6,12820.51394,3608,40506,13393950
tubo4_R3D.dv - C=1,293,39:28.9,00:03.0,No Label,0,1,293,403.9469299,173.5434875,1.019612673,4,0.254903168,79.28391549,439.6481141,1.001831055,0.189590454,17444.74133,12711.80684,3331,40075,13083556
tubo4_R3D.dv - C=1,294,39:29.0,00:03.0,No Label,0,1,294,404.9056396,174.1642761,1.142148316,4,0.285537079,57.07597931,440.7740601,0.958709717,0.620788574,17903.10267,12818.54502,3441,40839,13427327
tubo4_R3D.dv - C=1,295,39:29.0,00:03.0,No Label,0,1,295,406.0973511,174.4246979,1.219834256,4,0.304958564,77.67314346,441.9717568,1.191711426,0.260421753,18273.69067,12755.43533,3615,42074,13705268
tubo4_R3D.dv - C=1,296,39:29.0,00:03.0,No Label,0,1,296,407.2837524,174.7871094,1.240520173,4,0.310130043,73.01365679,443.2049059,1.186401367,0.362411499,18349.204,12908.38413,3507,43641,13761903
tubo4_R3D.dv - C=1,297,39:29.0,00:03.0,No Label,0,1,297,408.3884277,175.4255829,1.275913762,4,0.31897844,59.97325842,444.4718698,1.104675293,0.638473511,18757.79067,12605.1323,3651,40178,14068343
tubo4_R3D.dv - C=1,298,39:29.0,00:03.0,No Label,0,1,298,409.5014648,175.6496735,1.13537139,4,0.283842847,78.61674096,445.5830534,1.113037109,0.224090576,18036.616,12841.38689,3494,41028,13527462
tubo4_R3D.dv - C=1,299,39:29.0,00:03.0,No Label,0,1,299,410.7863464,176.4468842,1.512106344,4,0.378026586,58.18232577,447.0782094,1.284881592,0.797210693,18040.40933,12518.51713,3362,41506,13530307
tubo4_R3D.dv - C=1,300,39:29.0,00:03.1,No Label,0,1,300,411.5996399,176.7274017,0.86031178,4,0.215077945,70.96994853,447.9361987,0.813293457,0.280517578,17592.12933,12415.42403,3554,40707,13194097
tubo4_R3D.dv - C=1,301,39:29.0,00:03.1,No Label,0,1,301,412.3482056,177.3596344,0.979830961,4,0.24495774,49.81586952,448.8735708,0.748565674,0.632232666,18310.25467,12354.70065,3363,39752,13732691
tubo4_R3D.dv - C=1,302,39:29.1,00:03.1,No Label,0,1,302,413.0749207,177.5843506,0.760665619,4,0.190166405,72.81730984,449.6299497,0.726715088,0.224716187,17483.25867,12107.95242,3303,39295,13112444
tubo4_R3D.dv - C=1,303,39:29.1,00:03.1,No Label,0,1,303,413.9093628,178.3043518,1.102132225,4,0.275533056,49.21066352,450.681043,0.834442139,0.720001221,18511.32533,12944.38715,3254,42980,13883494
tubo4_R3D.dv - C=1,304,39:29.1,00:03.1,No Label,0,1,304,414.1583557,178.3681793,0.257043626,4,0.064260907,75.62230184,450.9349742,0.24899292,0.063827515,17510.668,11610.30482,3473,38388,13133001
tubo4_R3D.dv - C=1,305,39:29.1,00:03.1,No Label,0,1,305,415.0610657,178.556488,0.922141771,4,0.230535443,78.21692671,451.8385858,0.902709961,0.188308716,18789.35333,13160.46837,3211,41605,14092015
tubo4_R3D.dv - C=1,306,39:29.1,00:03.1,No Label,0,1,306,415.0785828,179.1246185,0.56840048,4,0.14210012,1.766034936,452.0794829,0.01751709,0.568130493,17060.796,11452.30842,3441,37508,12795597
tubo4_R3D.dv - C=1,307,39:29.1,00:03.1,No Label,0,1,307,415.4240723,179.3262024,0.399998812,4,0.099999703,59.73763484,452.4765703,0.345489502,0.201583862,18249.21867,12032.04316,3435,41934,13686914
tubo4_R3D.dv - C=1,308,39:29.1,00:03.1,No Label,0,1,308,416.0348206,179.5076599,0.637134449,4,0.159283612,73.45301528,453.1092273,0.610748291,0.18145752,18185.35467,12693.40314,3524,42130,13639016
tubo4_R3D.dv - C=1,309,39:29.1,00:03.2,No Label,0,1,309,416.1485291,180.0475311,0.551716006,4,0.137929002,11.89389128,453.4277359,0.113708496,0.539871216,16893.476,11471.67239,3303,38423,12670107
tubo4_R3D.dv - C=1,310,39:29.1,00:03.2,No Label,0,1,310,416.5845032,180.0758514,0.436892978,4,0.109223245,86.28343523,453.8391351,0.435974121,0.028320313,17942.304,12617.03345,3554,42343,13456728
tubo4_R3D.dv - C=1,311,39:29.2,00:03.2,No Label,0,1,311,416.7472534,180.1708832,0.188463984,4,0.047115996,59.71890358,454.0262331,0.162750244,0.095031738,16563.18267,11351.82484,3230,37868,12422387
tubo4_R3D.dv - C=1,312,39:29.2,00:03.2,No Label,0,1,312,417.2208862,180.3041534,0.49202541,4,0.123006353,74.2845829,454.5138674,0.473632813,0.133270264,18295.80667,12626.2809,3324,42759,13721855
tubo4_R3D.dv - C=1,313,39:29.2,00:03.2,No Label,0,1,313,417.1715698,180.2160034,0.101007597,4,0.025251899,-150.774863,454.4336327,-0.049316406,-0.088150024,17485.976,11894.41676,3437,39292,13114482
tubo4_R3D.dv - C=1,314,39:29.2,00:03.2,No Label,0,1,314,417.1171875,180.1675873,0.072811809,4,0.018202952,-131.6785219,454.3645096,-0.054382324,-0.048416138,17436.072,11710.46468,3462,40077,13077054
tubo4_R3D.dv - C=1,315,39:29.2,00:03.2,No Label,0,1,315,417.34552,180.3489685,0.291607422,4,0.072901855,51.5373573,454.646053,0.22833252,0.181381226,18712.724,12574.33099,3402,42442,14034543
tubo4_R3D.dv - C=1,316,39:29.2,00:03.2,No Label,0,1,316,417.4049683,180.3061218,0.073279816,4,0.018319954,125.7818777,454.6836319,0.059448242,-0.04284668,17899.09867,11857.87822,3497,39811,13424324
tubo4_R3D.dv - C=1,317,39:29.2,00:03.3,No Label,0,1,317,417.3920898,180.3445892,0.040565935,4,0.010141484,-18.50993213,454.6870655,-0.012878418,0.038467407,18418.70933,12202.67692,3431,40212,13814032
tubo4_R3D.dv - C=1,318,39:29.2,00:03.3,No Label,0,1,318,417.5131226,180.3213654,0.123240685,4,0.030810171,100.862034,454.7889646,0.121032715,-0.023223877,17295.41333,11714.76441,3188,39353,12971560
tubo4_R3D.dv - C=1,319,39:29.3,00:03.3,No Label,0,1,319,417.7962952,180.3997955,0.293833317,4,0.073458329,74.51895435,455.0800265,0.283172607,0.078430176,17844.704,12071.87306,3442,40647,13383528
tubo4_R3D.dv - C=1,320,39:29.3,00:03.3,No Label,0,1,320,417.9187927,180.4164429,0.123623565,4,0.030905891,82.26102098,455.1990885,0.122497559,0.016647339,17512.99733,11612.31636,3422,38396,13134748
tubo4_R3D.dv - C=1,321,39:29.3,00:03.3,No Label,0,1,321,418.1868896,180.5682678,0.308101893,4,0.077025473,60.4769043,455.505405,0.268096924,0.151824951,17983.22267,12444.48511,3516,40862,13487417
tubo4_R3D.dv - C=1,322,39:29.3,00:03.3,No Label,0,1,322,418.0141602,181.0610809,0.522207085,4,0.130551771,-19.31542444,455.5424822,-0.172729492,0.49281311,16978.51467,11483.11461,3502,39953,12733886
tubo4_R3D.dv - C=1,323,39:29.3,00:03.3,No Label,0,1,323,418.1987915,181.150177,0.205004498,4,0.051251124,64.23986438,455.7473158,0.184631348,0.089096069,18196.28,12237.20427,3331,40748,13647210
tubo4_R3D.dv - C=1,324,39:29.3,00:03.3,No Label,0,1,324,418.2316284,181.1479187,0.032914478,4,0.008228619,93.93430057,455.7765499,0.032836914,-0.002258301,17652.784,11725.74757,3317,39450,13239588
tubo4_R3D.dv - C=1,325,39:29.3,00:03.4,No Label,0,1,325,418.2102356,181.1581268,0.02370356,4,0.00592589,-64.4907231,455.7609769,-0.021392822,0.01020813,17192.76,11165.79223,3361,38972,12894570
tubo4_R3D.dv - C=1,326,39:29.3,00:03.4,No Label,0,1,326,418.5509644,181.2714081,0.359066469,4,0.089766617,71.60976932,456.1186613,0.34072876,0.11328125,18154.22133,12258.046,3478,41058,13615666
tubo4_R3D.dv - C=1,327,39:29.4,00:03.4,No Label,0,1,327,418.7860413,181.1691742,0.256345311,4,0.064086328,113.504101,456.2937848,0.235076904,-0.102233887,17533.47867,11616.85339,3477,39615,13150109
tubo4_R3D.dv - C=1,328,39:29.4,00:03.4,No Label,0,1,328,418.703949,181.127655,0.09199448,4,0.02299862,-116.828655,456.2019556,-0.082092285,-0.041519165,16912.93467,11066.99129,3215,38554,12684701
tubo4_R3D.dv - C=1,329,39:29.4,00:03.4,No Label,0,1,329,419.0842896,181.3641205,0.447855853,4,0.111963963,58.12999387,456.6449233,0.380340576,0.236465454,18086.568,11531.61927,3503,40172,13564926
tubo4_R3D.dv - C=1,330,39:29.4,00:03.4,No Label,0,1,330,419.1590271,181.3995361,0.082704108,4,0.020676027,64.64533088,456.7275793,0.074737549,0.035415649,18360.05733,11753.54969,3306,41341,13770043
tubo4_R3D.dv - C=1,331,39:29.4,00:03.4,No Label,0,1,331,419.0415649,181.2736816,0.172153164,4,0.043038291,-136.9755447,456.5697984,-0.117462158,-0.125854492,17279.44533,10920.53796,3412,37827,12959584
tubo4_R3D.dv - C=1,332,39:29.4,00:03.4,No Label,0,1,332,418.9909363,181.2507935,0.055561951,4,0.013890488,-114.3268503,456.5142438,-0.050628662,-0.022888184,17447.94,10752.20029,3289,39266,13085955
tubo4_R3D.dv - C=1,333,39:29.4,00:03.5,No Label,0,1,333,419.3256226,181.3970795,0.3652595,4,0.091314875,66.39068821,456.8795007,0.334686279,0.146286011,19350.64133,12109.12648,3603,41631,14512981
tubo4_R3D.dv - C=1,334,39:29.4,00:03.5,No Label,0,1,334,419.2558289,181.3725128,0.073991088,4,0.018497772,-109.3916259,456.80569,-0.069793701,-0.02456665,17515.728,10817.49786,3533,36719,13136796
tubo4_R3D.dv - C=1,335,39:29.5,00:03.5,No Label,0,1,335,418.9281006,181.2037201,0.368641837,4,0.092160459,-117.2503164,456.4378837,-0.327728271,-0.168792725,17404.93333,10579.70952,3492,38255,13053700
tubo4_R3D.dv - C=1,336,39:29.5,00:03.5,No Label,0,1,336,419.2595215,181.3527069,0.363368798,4,0.0908422,65.79425106,456.8012157,0.331420898,0.148986816,18208.21333,10908.05119,3427,39166,13656160
tubo4_R3D.dv - C=1,337,39:29.5,00:03.5,No Label,0,1,337,419.3004761,181.3915253,0.056428215,4,0.014107054,46.53398968,456.854216,0.04095459,0.038818359,19177.012,11672.07172,3477,42678,14382759
tubo4_R3D.dv - C=1,338,39:29.5,00:03.5,No Label,0,1,338,419.0667114,181.3546295,0.236658419,4,0.059164605,-98.96925327,456.6250215,-0.233764648,-0.036895752,17687.288,10693.38,3199,39068,13265466
tubo4_R3D.dv - C=1,339,39:29.5,00:03.5,No Label,0,1,339,418.9848328,181.2286835,0.150221575,4,0.037555394,-146.9718649,456.499864,-0.081878662,-0.125946045,17743.42667,10649.77884,3616,37735,13307570
tubo4_R3D.dv - C=1,340,39:29.5,00:03.5,No Label,0,1,340,419.1313171,181.3213043,0.173309821,4,0.043327455,57.69522227,456.6710812,0.146484375,0.09262085,17817.89333,10564.04709,3494,38687,13363420
tubo4_R3D.dv - C=1,341,39:29.5,00:03.6,No Label,0,1,341,419.5675354,181.4606323,0.457928667,4,0.114482167,72.28659216,457.1267634,0.436218262,0.139328003,19089.748,11937.71291,3334,40937,14317311
tubo4_R3D.dv - C=1,342,39:29.5,00:03.6,No Label,0,1,342,419.7991943,181.4298248,0.233698447,4,0.058424612,97.57519606,457.3271749,0.231658936,-0.030807495,17843.45467,11014.76174,3519,38877,13382591
tubo4_R3D.dv - C=1,343,39:29.6,00:03.6,No Label,0,1,343,419.6174927,181.3337708,0.205528293,4,0.051382073,-117.8626514,457.1222775,-0.18170166,-0.096054077,17199.45733,10668.3017,3087,38795,12899593
tubo4_R3D.dv - C=1,344,39:29.6,00:03.6,No Label,0,1,344,419.6457825,181.3939819,0.066525926,4,0.016631482,25.16617178,457.1721333,0.028289795,0.060211182,17314.76533,10573.76765,3202,37592,12986074
tubo4_R3D.dv - C=1,345,39:29.6,00:03.6,No Label,0,1,345,419.7399292,181.4593964,0.114641415,4,0.028660354,55.20794765,457.2845074,0.094146729,0.065414429,17553.832,10620.05513,3335,39498,13165374
tubo4_R3D.dv - C=1,346,39:29.6,00:03.6,No Label,0,1,346,420.0909119,181.5675201,0.367259559,4,0.09181489,72.87808056,457.6495806,0.350982666,0.108123779,19074.90133,12111.96935,3316,42848,14306176
tubo4_R3D.dv - C=1,347,39:29.6,00:03.6,No Label,0,1,347,419.9678345,182.1050568,0.551446882,4,0.13786172,-12.8964734,457.750187,-0.123077393,0.537536621,17240.61067,10898.5999,3141,38980,12930458
tubo4_R3D.dv - C=1,348,39:29.6,00:03.6,No Label,0,1,348,419.7815247,182.0432892,0.196281891,4,0.049070473,-108.3420781,457.5546826,-0.186309814,-0.061767578,16877.10133,10720.9558,3369,39274,12657826
tubo4_R3D.dv - C=1,349,39:29.6,00:03.7,No Label,0,1,349,419.6987,182.0713959,0.08746381,4,0.021865953,-71.25533912,457.4898818,-0.082824707,0.028106689,17027.53067,10700.93837,3478,37851,12770648
tubo4_R3D.dv - C=1,350,39:29.6,00:03.7,No Label,0,1,350,419.7192078,182.093338,0.030033778,4,0.007508445,43.06482607,457.5174282,0.020507813,0.021942139,17037.83733,10581.92009,3507,39344,12778378
tubo4_R3D.dv - C=1,351,39:29.7,00:03.7,No Label,0,1,351,420.1568604,182.1756287,0.445321837,4,0.111330459,79.35122665,457.9516863,0.437652588,0.082290649,18898.568,11872.7688,3620,41396,14173926
tubo4_R3D.dv - C=1,352,39:29.7,00:03.7,No Label,0,1,352,420.0914917,182.1803741,0.065540677,4,0.016385169,-85.84792891,457.8936013,-0.065368652,0.004745483,18284.09867,11484.74016,3428,42244,13713074
tubo4_R3D.dv - C=1,353,39:29.7,00:03.7,No Label,0,1,353,420.0715637,182.0524139,0.129502658,4,0.032375664,-171.1482498,457.8244206,-0.019927979,-0.127960205,17023.616,10603.77826,3500,37802,12767712
tubo4_R3D.dv - C=1,354,39:29.7,00:03.7,No Label,0,1,354,419.9048157,181.8848877,0.236368259,4,0.059092065,-135.1334998,457.6048149,-0.166748047,-0.167526245,17030.608,10614.74754,3404,40024,12772956
tubo4_R3D.dv - C=1,355,39:29.7,00:03.7,No Label,0,1,355,419.8450623,181.8965454,0.060879991,4,0.015219998,-78.9605016,457.5546192,-0.059753418,0.011657715,17040.54267,10544.90307,3525,37585,12780407
tubo4_R3D.dv - C=1,356,39:29.7,00:03.7,No Label,0,1,356,419.9096375,181.9687653,0.096879628,4,0.024219907,41.80144534,457.6425845,0.064575195,0.072219849,17249.26933,10589.60168,3320,38950,12936952
tubo4_R3D.dv - C=1,357,39:29.7,00:03.8,No Label,0,1,357,420.3577881,182.2492371,0.528680833,4,0.132170208,57.95995857,458.1653134,0.448150635,0.280471802,18823.03733,11585.00411,3253,40266,14117278
tubo4_R3D.dv - C=1,358,39:29.7,00:03.8,No Label,0,1,358,420.4321899,182.1868591,0.097090897,4,0.024272724,129.9763133,458.2087712,0.074401855,-0.06237793,18926.29467,11642.811,3550,40490,14194721
tubo4_R3D.dv - C=1,359,39:29.8,00:03.8,No Label,0,1,359,420.3106995,182.0884399,0.15635304,4,0.03908826,-129.0109706,458.0581667,-0.121490479,-0.098419189,17577.19467,10863.84528,3391,38923,13182896
tubo4_R3D.dv - C=1,360,39:29.8,00:03.8,No Label,0,1,360,420.15271,181.9724426,0.196000152,4,0.049000038,-126.2865571,457.8670872,-0.157989502,-0.115997314,17611.34933,10950.87699,3328,39151,13208512
tubo4_R3D.dv - C=1,361,39:29.8,00:03.8,No Label,0,1,361,420.1993103,181.9268341,0.065205284,4,0.016301321,134.3838497,457.8917267,0.046600342,-0.045608521,17554.8,10777.19594,3444,38531,13166100
tubo4_R3D.dv - C=1,362,39:29.8,00:03.8,No Label,0,1,362,420.2436218,181.9507294,0.050343766,4,0.012585941,61.66401133,457.9418845,0.044311523,0.023895264,17723.98133,10738.72219,3409,39316,13292986
tubo4_R3D.dv - C=1,1,39:26.0,00:00.0,No Label,0,2,1,313.0281372,137.5357513,0,0,0,0,341.9103648,0,0,17455.096,13303.7571,3800,44467,8727548
tubo4_R3D.dv - C=1,2,39:26.1,00:00.1,No Label,0,2,2,312.5348511,137.6432953,0.504873161,4,0.12621829,-77.70115505,341.5021374,-0.493286133,0.107543945,18383.716,13993.4493,3774,48132,9191858
tubo4_R3D.dv - C=1,3,39:26.1,00:00.1,No Label,0,2,3,312.5512085,137.6465607,0.016680167,4,0.004170042,78.71069224,341.5184235,0.016357422,0.003265381,20380.314,15817.51702,3945,52541,10190157
tubo4_R3D.dv - C=1,4,39:26.1,00:00.1,No Label,0,2,4,312.5269775,137.6457672,0.024243945,4,0.006060986,-91.87559166,341.4959281,-0.024230957,-0.000793457,20031.18,15491.58943,4103,50777,10015590
tubo4_R3D.dv - C=1,5,39:26.1,00:00.1,No Label,0,2,5,312.4178772,137.6199188,0.112120577,4,0.028030144,-103.3290114,341.3856647,-0.109100342,-0.025848389,19630.208,14603.11091,3794,47587,9815104
tubo4_R3D.dv - C=1,6,39:26.1,00:00.1,No Label,0,2,6,311.7974548,137.6140594,0.620450031,4,0.155112508,-90.54117154,340.8156132,-0.620422363,-0.005859375,19322.788,14295.73337,3834,50276,9661394
tubo4_R3D.dv - C=1,7,39:26.1,00:00.1,No Label,0,2,7,311.7781067,137.6050262,0.021352973,4,0.005338243,-115.0268846,340.794265,-0.019348145,-0.009033203,19296.41,14331.4628,3832,50447,9648205
tubo4_R3D.dv - C=1,8,39:26.1,00:00.1,No Label,0,2,8,311.7335205,137.678421,0.085876194,4,0.021469048,-31.27805455,340.7831208,-0.044586182,0.073394775,19484.586,14228.76872,4094,47202,9742293
tubo4_R3D.dv - C=1,9,39:26.1,00:00.1,No Label,0,2,9,311.8340759,137.6625519,0.101799912,4,0.025449978,98.96824549,340.8686977,0.10055542,-0.015869141,19730.174,14334.81984,3984,50604,9865087
tubo4_R3D.dv - C=1,10,39:26.1,00:00.1,No Label,0,2,10,311.9739685,137.7094116,0.147532263,4,0.036883066,71.48078422,341.0155995,0.139892578,0.046859741,20114.712,14525.62408,4230,48062,10057356
tubo4_R3D.dv - C=1,11,39:26.1,00:00.1,No Label,0,2,11,312.1546936,137.7698212,0.190554124,4,0.047638531,71.51723333,341.2053287,0.180725098,0.060409546,21830.818,15971.55301,4427,51962,10915409
tubo4_R3D.dv - C=1,12,39:26.1,00:00.2,No Label,0,2,12,312.1257324,137.7312622,0.048223889,4,0.012055972,-143.0903388,341.1632651,-0.028961182,-0.03855896,21462.84,15761.36912,4292,51513,10731420
tubo4_R3D.dv - C=1,13,39:26.1,00:00.2,No Label,0,2,13,312.0725098,137.7458801,0.055193611,4,0.013798403,-74.64213936,341.1204756,-0.053222656,0.01461792,20534.752,14868.70466,3440,49342,10267376
tubo4_R3D.dv - C=1,14,39:26.1,00:00.2,No Label,0,2,14,311.9572144,137.7040253,0.122657494,4,0.030664373,-109.9521425,340.998097,-0.11529541,-0.041854858,19936.838,14487.84864,4059,49139,9968419
tubo4_R3D.dv - C=1,15,39:26.2,00:00.2,No Label,0,2,15,311.9707031,137.7185211,0.019800923,4,0.004950231,42.93902739,341.0162909,0.01348877,0.01449585,19898.398,14317.76565,3972,48868,9949199
tubo4_R3D.dv - C=1,16,39:26.2,00:00.2,No Label,0,2,16,312.0277405,137.7642822,0.0731255,4,0.018281375,51.25994706,341.0869512,0.057037354,0.045761108,20132.362,14464.81599,4050,48551,10066181
tubo4_R3D.dv - C=1,17,39:26.2,00:00.2,No Label,0,2,17,312.0294189,137.7445374,0.019816086,4,0.004954021,175.1412454,341.0805123,0.001678467,-0.019744873,19938.368,14244.74391,3966,46972,9969184
tubo4_R3D.dv - C=1,18,39:26.2,00:00.2,No Label,0,2,18,312.212738,137.8394165,0.206416915,4,0.051604229,62.63564809,341.2865344,0.183319092,0.09487915,20119.54,14259.62007,3991,46075,10059770
tubo4_R3D.dv - C=1,19,39:26.2,00:00.2,No Label,0,2,19,312.2531738,137.8282471,0.041950083,4,0.010487521,105.4416478,341.3190154,0.040435791,-0.011169434,20367.148,14482.82447,4084,49176,10183574
tubo4_R3D.dv - C=1,20,39:26.2,00:00.2,No Label,0,2,20,312.2250366,137.789856,0.047598109,4,0.011899527,-143.7620829,341.2777723,-0.028137207,-0.038391113,20969.238,14928.30095,4285,48480,10484619
tubo4_R3D.dv - C=1,21,39:26.2,00:00.2,No Label,0,2,21,312.2483215,137.78479,0.023829617,4,0.005957404,102.2742125,341.29703,0.023284912,-0.005065918,22707.418,16361.40358,4553,53209,11353709
tubo4_R3D.dv - C=1,22,39:26.2,00:00.2,No Label,0,2,22,312.3319702,137.8169556,0.089619881,4,0.02240497,68.96674954,341.3865446,0.083648682,0.032165527,22627.526,16326.67662,3802,53965,11313763
tubo4_R3D.dv - C=1,23,39:26.2,00:00.2,No Label,0,2,23,312.1956482,137.7657928,0.145606722,4,0.03640168,-110.5715991,341.2411705,-0.136322021,-0.05116272,20604.74,14520.4933,4091,50276,10302370
